,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
211,-1.439,12.0,0.4775715166531694,1.7643779731154938e-05,52800.66666666666,50138.76967968907,176.14583333333334,188.35310768277452,2.0,0.0,1.4455968938032309,0.3789245822183178,1.446324067878321,1.1573241251438695
212,-1.233,12.0,0.5141073515502202,1.4975349598128996e-05,49248.72916666666,43129.48608685917,171.89583333333334,148.53615357359877,2.0,0.0,1.4653021114697709,0.295982264018622,1.1929969084858882,0.7936773863259646
213,-1.028,12.0,0.5463079752995782,1.645315619364872e-05,32001.14583333333,34996.57738827004,120.95833333333331,153.54796302899825,2.0,0.0,1.3338543872562216,0.3801459857613286,1.1140541407236182,0.8905919926523007
214,-0.822,12.0,0.5749725466917418,1.0197032222707772e-05,25312.77083333333,29230.48704527197,66.75,90.38746382669046,2.0,0.0,1.2806753069228356,0.3321610659676277,1.2623460889333484,1.060484538211616
215,-0.617,12.0,0.6001098759744002,7.074459636156575e-06,14552.25,19475.06983299418,41.270833333333336,60.11150616777844,2.0,0.0,1.1930828763939485,0.3761738897119205,0.9147074597583408,0.9245524506794098
216,-0.411,12.0,0.6226259669617956,9.078590260756197e-06,20550.08333333333,25605.38163998104,48.66666666666666,74.31798652121421,2.0,0.0,1.1782580942242644,0.4168182806326649,0.9308635864741048,0.9333093860985424
217,-0.206,12.0,0.6424636138963934,5.030338900465143e-06,11537.9375,17196.17343927007,28.5625,39.88755805052551,2.0,0.0,,,0.7633897099500052,0.680824270926626
218,0.0,12.0,0.6601733696861344,5.87696529178418e-06,10507.375,14836.035126741745,25.95833333333333,45.34123966307491,2.0,0.0,1.1276254589938428,0.3241688928153048,0.9235643952646052,0.9025705500100956
219,0.206,12.0,0.675904576475601,5.14617455720021e-06,13621.0,16429.517212315986,34.354166666666664,38.74657957908045,2.0,0.0,1.188822897510621,0.3054434103186277,0.9366547804074014,0.801201290885441
220,0.411,12.0,0.6898330180493654,4.590536981179754e-06,6777.0,10757.303587241791,22.1875,33.86246038616,2.0,0.0,1.0292479318743275,0.3219736848661568,0.8093063426220972,0.8865788372766032
221,0.617,12.0,0.7022732188077289,6.307893486047706e-06,9853.375,16899.071763032654,23.20833333333333,45.705327373891656,2.0,0.0,0.9697747015603,0.4052802293446798,0.8393634642194874,0.9701729900471858
222,0.822,12.0,0.7133278236130488,4.1593215468092105e-06,8117.75,12326.412163715248,20.041666666666668,29.638214501977817,2.0,0.0,1.0381777630790872,0.3405440315213862,0.6863500890313811,0.8639046981845456
223,1.028,12.0,0.7232774863162036,6.067880977039074e-06,9917.104166666666,15341.405293947935,17.458333333333332,42.695337496869975,2.0,0.0,1.032061018934381,0.3638247985321523,0.7491384342844177,0.9412935443694964
224,1.233,12.0,0.7320869827492734,3.199902143137334e-06,7048.9375,9068.830820057188,13.666666666666666,22.19002395493451,2.0,0.0,1.0465184435228776,0.3347567893198351,0.9458113513382328,0.9696362039720452
225,1.439,12.0,0.7400220042385633,3.0491434781944725e-06,7607.791666666667,11774.905631746047,13.708333333333334,20.929423789054585,2.0,0.0,1.0378888604399068,0.3457372119114145,0.9718769644279712,1.0924565738889642
226,1.644,12.0,0.7471315565301722,2.156793676588541e-06,6401.354166666667,7805.183077410623,10.458333333333334,14.5513885179875,2.0,0.0,1.1072239046176318,0.3082522194124848,0.8700522846225324,0.8186521537322934
227,1.85,12.0,0.7535173547571378,3.4430085829415456e-06,6961.1875,10231.724364677444,15.791666666666666,23.17276311436791,2.0,0.0,0.9926849087692264,0.377314002356959,0.9145684145656632,1.0633951644294306
228,-1.85,13.0,0.3892992462630995,4.001129170675831e-05,139591.5625,111724.0085004126,579.375,524.0765586836546,2.0,0.0,1.6619901197223257,0.3493175140300248,1.6061135914254356,0.8607053718505314
229,-1.644,13.0,0.4361042567014783,2.4741435187331496e-05,99446.52083333331,67689.81996090684,341.8125,289.25374682653893,2.0,0.0,1.6526933139748408,0.2157232606142442,1.457919777151168,0.6449126985930097
230,-1.439,13.0,0.4772838434039517,1.7601571845063963e-05,63650.958333333336,55835.608462913326,201.08333333333331,188.0330248645602,2.0,0.0,1.4934381685741027,0.2950810995704712,1.5956481313665825,1.02091519548072
231,-1.233,13.0,0.5137683798194589,1.5100729438325153e-05,40136.708333333336,40293.71026623763,132.625,149.85732576389577,2.0,0.0,1.357320900635395,0.3619919310664444,1.1986646521801565,0.7406078389621286
232,-1.028,13.0,0.5458950651786268,1.1528096418396512e-05,25639.479166666668,28733.26598212526,93.79166666666669,107.67938192049648,2.0,0.0,1.3092626352649572,0.3346953911738489,1.0958570861064956,0.9071588107285492
233,-0.822,13.0,0.5744295740586137,1.16762262475213e-05,28615.479166666668,29957.302940124053,84.77083333333333,103.6212907522538,2.0,0.0,1.3781704114157085,0.3201384339746517,1.18596286436678,0.8481606446541425
234,-0.617,13.0,0.5996298066498912,1.1179902634906056e-05,27275.6875,24855.20120931603,83.16666666666667,94.9992907774945,2.0,0.0,1.3901194219126405,0.3065444981066077,1.2405277495452054,1.1054133562204538
235,-0.411,13.0,0.6221080358322658,1.310114019714174e-05,20810.89583333333,27788.45043358044,65.6875,107.33169035899483,2.0,0.0,1.2209331801059375,0.3377937917517307,0.9730705520531387,0.8383120843040303
236,-0.206,13.0,0.6419811524242591,8.292569319095407e-06,18238.104166666668,21134.01932273176,48.6875,65.7380864540359,2.0,0.0,1.1990513894975574,0.326733463694548,1.0969059138178328,1.1424301397096748
237,0.0,13.0,0.6596552223397983,6.832273606144299e-06,14323.25,19171.313911287,40.1875,52.76267872234546,2.0,0.0,,,1.1062822176934195,1.2081695003145827
238,0.206,13.0,0.6753787990462855,5.288055677473698e-06,12067.041666666666,13212.614410959515,28.52083333333333,39.85024604602936,2.0,0.0,1.1522066281642551,0.3781172438560843,1.1167803080221137,0.9966630362218803
