,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,160.891,0.169,148.89,68.474,1.034,0.306,126.001,0.073,28239.081,44.901,0.067,5897.754,316221.0,162165.0,2.789,0.005,2.57,1.265,0.022,0.009,2.629,0.002,0.0,0.0,0.002,122.538,0.0,0.0,199965.11,34.817,22.816,11.016,0.479,0.134,125.832,0.073,44.889,0.067,1495.808,162165.0,199999.927,199839.278,12.001,0.073,0.00017408509850058276,1.3950800405522247e-05,0.7949654145372879,27.79013927856682,0.0,0.0,0.8108252959528209,16.8747395855555,0.7524022538661956,0.00015162365863579907,0.0,20.0,0.95,1.0,43.856,0.0,0.0,0.0,1.5169824651515207,0.9845796425713595,0.8690579869013605,0.8035538132856512
median,135.5,0.0,129.0,60.0,1.0,0.0,111.5,0.0,28239.0,40.0,0.0,5258.5,316221.0,162165.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,199978.0,22.0,15.0,7.0,0.0,0.0,111.0,0.0,40.0,0.0,1087.5,162165.0,200000.0,199865.0,7.0,0.0,0.00011,5.000750112516877e-06,0.5877473478414594,30.0,0.0,0.0,0.810825,16.872694375000002,0.752381831407547,0.00013466034579323605,0.0,20.0,0.95,1.0,43.0,0.0,0.0,0.0,1.4288762765226974,0.9491043799521666,0.8151874410296711,0.7630712975602569
std,102.90755601064522,0.46330729937445797,90.05857230961662,43.32547080437119,1.2183301393006447,0.595582671607157,67.83515760730278,0.2788346261653111,3.5189233895925924,25.8395604041919,0.26567194353484447,3312.9037729600436,0.0,0.0,3.878856084533754,0.07056897321046965,3.3903679143412435,1.8499181595944176,0.1467567291047928,0.09448771310560929,3.2332356568633864,0.04469897088298564,0.0,0.0,0.04469897088298564,146.44915127753356,0.0,0.0,39.60394389921757,39.567601722951395,25.228012141201226,12.238853440315948,0.7785660955661793,0.3797211979705481,67.69518752772915,0.2788346261653111,25.833545073238614,0.26567194353484447,1461.0416845319437,0.0,0.278834626165311,102.75945806699364,14.976625063688358,0.2788346261653111,0.000197838184105291,1.9406531603608102e-05,0.984479637374878,4.239798441446133,0.0,0.0,1.1304374832913566e-06,0.10151704227742019,0.0003154867484264182,7.277063654921949e-05,0.0,20.0,0.95,1.0,6.2730585841358115,0.0,0.0,0.0,0.6887648454481173,0.5029861785251332,0.5846200724829247,0.7111157219462375
