,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,27901.527,176.813,27135.139,18158.826,1386.141,429.988,21935.779,80.935,28239.026,5282.936,38.519,231867.898,97298.0,56757.0,134.75,5.671,231.883,183.741,41.197,15.418,837.516,7.762,0.0,0.0,3.751,3473.775,0.0,0.0,194034.252,5884.813,5118.425,3775.38,1015.189,289.994,21758.966,80.935,5248.812,38.519,153432.71,56757.0,199919.065,172275.286,766.388,80.935,0.029435217358635375,0.0006961263319275143,0.2607499944183736,30.0,0.0,0.0,0.2838998902284604,5.160777538948971,0.3514609229564667,0.002006830209400505,0.0,20.0,0.25,0.35,75.307,0.0,0.0,0.0,8.12396316854209,5.667466082248984,3.366867387283989,0.30379318377906944
median,27879.5,177.0,27135.5,18190.0,1398.5,434.5,22242.0,81.0,28239.0,5338.0,38.0,232848.0,97298.0,56757.0,127.0,5.0,206.5,163.0,39.0,15.0,812.5,8.0,0.0,0.0,4.0,3420.0,0.0,0.0,194381.5,5536.0,4832.5,3611.5,1015.0,291.0,22064.5,81.0,5304.5,38.0,154201.0,56757.0,199919.0,172291.0,698.0,81.0,0.027691907554185477,0.0006535475553944169,0.2554967735119627,30.0,0.0,0.0,0.28389997949169415,5.160120778767906,0.35291120409965515,0.00200557429343462,0.0,20.0,0.25,0.35,75.0,0.0,0.0,0.0,7.783852485978915,5.647507634654149,3.368744847926174,0.2780834684940062
std,1217.5330813062433,20.94351120661628,1326.5046242652895,919.7903990051767,122.18273912767197,46.47474322422619,2306.829565616802,20.703366982314844,3.475831613499912,373.0141947613971,10.487116792456286,6938.652514884884,0.0,0.0,39.133092120338496,2.5010026017607445,95.95716277635604,77.46988771453398,12.91708334114331,5.201570179506601,224.81560399536284,3.0709586103994932,0.0,0.0,2.0496829511415173,370.012031261523,0.0,0.0,1739.8049970970667,1757.072638307047,1505.3145612473504,992.4323158288939,65.42216244009623,23.612486389906373,2291.8622444185844,20.703366982314844,370.66428566651615,10.487116792456286,4366.983490317396,0.0,20.703366982314844,1204.5545109183618,266.2639666871129,20.703366982314844,0.008785594675948763,0.00021113216387866004,0.04406610731257035,0.0,0.0,0.0,2.9400285353280345e-05,0.05934635453137629,0.010285682082362102,0.00011566344855267464,0.0,20.0,0.25,0.35,2.500950019492593,0.0,0.0,0.0,2.793761532359701,0.8872330998748679,0.8173553663423638,0.09410758673840977
