,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,18605.308,90.641,17054.035,10749.825,662.051,197.146,10793.07,28.59,28238.916,3452.316,17.169,206261.721,102644.0,102644.0,267.463,5.6,457.115,333.695,39.029,12.999,790.33,3.169,0.0,0.0,1.748,5523.872,0.0,0.0,192187.762,7783.648,6232.375,4067.613,536.355,149.037,10702.429,28.59,3435.505,17.169,143433.076,102644.0,199971.41,181485.333,1551.273,28.59,0.03892336136479078,0.0013970221322172226,0.4029578678328199,28.599048193088457,0.0,0.0,0.5132933769482746,3.3400199910722232,0.4614198449254036,0.004341622111387551,0.0,20.0,0.0,0.6,81.764,0.0,0.0,0.0,5.922987873902095,3.9864086586805794,3.4605350272788167,0.8401610009892545
median,18699.0,92.0,17347.0,10971.5,677.0,201.0,11130.5,28.0,28239.0,3539.0,17.0,209634.0,102644.0,102644.0,232.0,5.0,420.0,313.0,39.0,13.0,801.0,3.0,0.0,0.0,2.0,5286.5,0.0,0.0,192314.5,7655.0,6241.0,4122.0,551.0,152.0,11036.0,28.0,3524.5,17.0,145227.5,102644.0,199972.0,181398.0,1374.0,28.0,0.03828016782265606,0.001206400964295465,0.36580581758701225,30.0,0.0,0.0,0.5132918608605205,3.341372997915524,0.4626213163137436,0.004361513303592801,0.0,20.0,0.0,0.6,82.0,0.0,0.0,0.0,5.669657006244436,3.992997526797496,3.4522289044362475,0.7157422831505893
std,1200.4019560097327,20.322970800110454,1733.0914008149077,1220.5233630105795,130.46886419189647,43.96010890768101,2553.7598792017666,11.378636709789681,3.589404940631222,545.8914118921249,6.833237309806541,17480.387478072178,0.0,0.0,129.18523699113786,2.5621406215437443,182.07047380734866,121.14526879392011,8.242214089253755,3.8109739598326464,103.7597860116972,2.0061065433977987,0.0,0.0,1.41580383545903,1166.5711001682444,0.0,0.0,1807.5756518312292,1817.3219084727434,1228.6241783990524,682.4045172448349,87.10602984544431,27.674600530351192,2536.4282318122337,11.378636709789681,542.2596439866206,6.833237309806541,7507.831856228894,0.0,11.378636709789683,1184.674156453144,684.8406743325196,11.378636709789681,0.009085974793777145,0.0006887927225080546,0.17060936263808413,3.8951051349922907,0.0,0.0,2.9207423877245187e-05,0.03237375868353266,0.010242581094742123,0.00030586321406530267,0.0,20.0,0.0,0.6,3.506323430603629,0.0,0.0,0.0,2.168137536510796,0.8716551023759285,0.4404602631805551,0.44697225576271693
