,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,177.988,0.195,163.705,81.805,3.306,1.043,135.199,0.271,28238.977,53.395,0.239,6989.016,325040.0,162520.0,3.31,0.007,3.206,1.754,0.082,0.025,3.129,0.008,0.0,0.0,0.007,156.564,0.0,0.0,199957.211,42.518,28.235,14.949,1.503,0.425,135.004,0.271,53.38,0.239,1860.099,162520.0,199999.729,199822.207,14.283,0.271,0.0002125904627536826,1.655773991711476e-05,0.8226197332559486,27.697046597208903,0.0,0.0,0.8126011010808506,17.5358915293572,0.7589000733494758,0.00015423629514407366,0.0,20.0,0.95,0.95,44.109,0.0,0.0,0.0,1.677545222485267,0.9961750472399648,0.884423639934574,0.846436835093318
median,154.0,0.0,141.0,71.0,3.0,1.0,121.0,0.0,28239.0,48.5,0.0,6365.0,325040.0,162520.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,199971.0,29.0,19.0,10.0,1.0,0.0,121.0,0.0,48.0,0.0,1502.0,162520.0,200000.0,199846.0,9.0,0.0,0.000145,1.0001300169021972e-05,0.6630656959071045,30.0,0.0,0.0,0.8126,17.535173838312943,0.7588790953159332,0.00013884779764339328,0.0,20.0,0.95,0.95,43.0,0.0,0.0,0.0,1.5825715915809089,0.9601032137374931,0.8356040046233216,0.8345230413593623
std,113.21085881908394,0.4808390647672111,98.95167208495472,51.96012730767535,2.8299067780356957,1.2035778327966993,72.80180974744036,0.560243583517806,3.60603306619261,30.45729176439727,0.5197587412917162,3896.97191083254,0.0,0.0,4.248523266965822,0.08341437500789631,3.841395621427233,2.24956541237292,0.30556401844682135,0.15620307103062794,3.444448173978413,0.08912880535463236,0.0,0.0,0.08341437500789631,172.90935066545,0.0,0.0,45.259461970928214,45.101172842752014,29.40793433074825,15.465561179038495,1.7615601307063276,0.7203429002175935,72.63398433019958,0.560243583517806,30.449643360485865,0.5197587412917162,1704.7155904852407,0.0,0.5602435835178061,113.04025942668059,16.44917890006934,0.560243583517806,0.00022550654744345636,2.125730842988539e-05,0.9795432697785628,4.223616735141926,0.0,0.0,2.2762913903746385e-06,0.10305439707860854,0.0003277176815368521,7.250671803607938e-05,0.0,20.0,0.95,0.95,6.971593720233561,0.0,0.0,0.0,0.758010717919542,0.5343414933604497,0.6009198824163371,0.7108459923158749
