,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,4868.534,9.719,3504.288,1941.645,85.185,25.132,1644.344,3.736,28238.994,699.148,2.84,74269.757,162519.0,145412.0,332.26,1.14,267.002,151.72,7.239,2.12,143.295,0.298,0.0,0.0,0.217,4725.236,0.0,0.0,196775.81,3220.454,1856.208,1008.82,66.637,18.221,1634.625,3.736,697.714,2.84,45901.415,145412.0,199996.264,195141.185,1364.246,3.736,0.01610262061222003,0.0016914269996948735,1.819643128830577,9.278260280881254,0.0,0.0,0.7270735818583783,5.863167173589463,0.6084636093974114,0.0023516200886406296,0.0,20.0,0.1,0.85,95.08,0.0,0.0,0.0,3.496965470166464,2.2862099232667723,2.2013495271104055,2.091602951321618
median,4905.0,8.5,3400.5,1870.0,81.5,24.0,1542.0,3.0,28239.0,677.0,3.0,73884.5,162519.0,145412.0,356.0,1.0,278.5,157.0,7.0,2.0,139.0,0.0,0.0,0.0,0.0,4897.0,0.0,0.0,196653.5,3343.0,1869.0,1007.5,63.0,17.0,1532.0,3.0,676.0,3.0,46126.5,145412.0,199997.0,195106.5,1465.5,3.0,0.016715250680431008,0.0018109729775831996,1.8130072751301962,8.902439510825975,0.0,0.0,0.7270709060635909,5.861454213568702,0.6080799996852875,0.002368472865782678,0.0,20.0,0.1,0.85,96.0,0.0,0.0,0.0,3.3649301949410484,2.2351106091231063,2.1994613918001824,2.0743650279134807
std,2007.6390645376118,6.89228137430144,1603.097648031811,904.1570156139273,42.98379207772834,13.236078338003662,826.1654683203874,2.6117283788949273,3.638571588302641,297.23980486737906,2.0323706676023767,27135.436759264943,0.0,0.0,98.70153186446699,1.2553788177183716,100.38393761419668,59.53414074221542,4.342664819870138,1.7557570112867789,70.82380946395772,0.5599191990899307,0.0,0.0,0.464894748440039,1534.798132528057,0.0,0.0,1220.4474662671548,1218.8093797588647,794.036959737662,443.94277648001975,34.27226019419815,9.983076721172727,820.076655011649,2.6117283788949273,296.32437351378695,2.0323706676023767,17742.954312134647,0.0,2.6117283788949273,2001.6723175489644,441.93932145470814,2.6117283788949273,0.0060942862493381204,0.0005088709191656888,0.399331445091747,1.8681678032938283,0.0,0.0,9.494877814747814e-06,0.04620381539290546,0.00286455787355695,0.0009775730683036392,0.0,20.0,0.1,0.85,2.7451047338853938,0.0,0.0,0.0,1.3510677079914526,0.7141782350778295,0.41533818296945424,0.29621756580174224
