,H_Pow,ClusterSize,Mean_FracVaccinated,SD_FracVaccinated,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Contain_Day,Peak_Day,reff,SD_reff,reff30,SD_reff30
34,1.233,2.0,0.7389976172985916,3.405218371325836e-06,11473.75,12366.67566314597,17.895833333333332,23.37778503907788,2.0,0.0,1.031193353850613,0.3015163336867219,1.1029798599280545,1.0704684951728292
35,1.439,2.0,0.7469687348755764,4.933281914544957e-06,13013.3125,12226.921849817416,25.39583333333333,33.60201335364356,2.0,0.0,1.098022249135285,0.2708278784956385,1.0173683279715122,0.8257111445793169
36,1.644,2.0,0.7540720422901971,3.008110960537598e-06,9525.041666666666,10906.685361405407,13.6875,20.245468366073972,2.0,0.0,1.0291211224625,0.2995618944376805,0.8833895315951391,0.8788778263191072
37,1.85,2.0,0.7604780894625622,3.973049885832681e-06,9382.125,13718.0424238114,20.52083333333333,26.52737613103044,2.0,0.0,0.9771777026133398,0.2970602515774678,1.074797902182729,0.9983897315199878
38,-1.85,3.0,0.3971154606166192,1.0638402678756464e-05,58716.6875,95587.5196476487,70.04166666666667,136.54723418334245,2.0,0.0,,,0.8795639826674719,1.040859466588529
39,-1.644,3.0,0.4438770807248663,4.810737585585807e-06,22228.854166666668,44309.11873297836,23.83333333333333,55.161786546806674,2.0,0.0,,,0.7478678123683992,1.1186003652008942
40,-1.439,3.0,0.4849671218011912,5.889685700022618e-06,21515.854166666668,44716.1975460602,22.20833333333333,61.89351127209259,2.0,0.0,,,0.8902550238707856,1.830319420788352
41,-1.233,3.0,0.5214670098447977,3.5774679706508056e-06,13478.5625,26264.999298804927,19.52083333333333,34.87179533561584,2.0,0.0,,,0.6328650815334088,1.047700085884088
42,-1.028,3.0,0.5535866723182954,3.7763198219823e-06,13911.5,26548.84255921607,15.3125,34.66812641839334,2.0,0.0,,,0.6141883899327635,1.2580564343148628
43,-0.822,3.0,0.5821665767217388,3.499170618655066e-06,9516.958333333334,21182.64922651428,13.708333333333334,30.57808861825897,2.0,0.0,,,0.5886232491157506,0.9058035599942132
44,-0.617,3.0,0.6073467081859658,3.805675538845916e-06,12325.791666666666,21643.23039360269,14.25,31.87241854377837,2.0,0.0,,,0.8785561576278503,1.3067382434262973
45,-0.411,3.0,0.629806443331992,4.054647040339428e-06,6683.875,16369.83859032838,11.645833333333334,32.78199400899332,2.0,0.0,,,0.4017029511873497,0.669464484837557
46,-0.206,3.0,0.6496156767046235,3.787923280803583e-06,2690.5,8684.047369942442,5.291666666666667,29.722803290756293,2.0,0.0,,,0.4426211360686042,0.9062465513626315
47,0.0,3.0,0.6673260427137334,3.3829762060794677e-06,5579.979166666667,13712.831342399302,7.916666666666667,25.7969430263267,2.0,0.0,,,0.4851373130871145,0.9252794299671188
48,0.206,3.0,0.6830507826696413,2.2544197070698493e-06,2978.4375,8675.476228037553,5.8125,16.763252934206125,2.0,0.0,,,0.8544432419000606,3.704275355174482
49,0.411,3.0,0.6969907986478066,2.984929630409664e-06,2736.1666666666665,7230.535506884123,5.833333333333333,21.831397781131976,2.0,0.0,,,0.4936185750498835,1.02508221652742
50,0.617,3.0,0.7094702956147171,1.2317500402042095e-06,1242.8333333333333,3389.6518011933517,2.1041666666666665,8.79854819584515,2.0,0.0,,,0.2410223548778518,0.6144797468008342
51,0.822,3.0,0.7205454503436277,1.414993621613446e-06,2028.0625,5908.0101031556605,3.145833333333333,9.920941923652324,2.0,0.0,,,0.3664094137052318,0.7890414998649075
52,1.028,3.0,0.730480913109131,2.4414320210255665e-06,1626.3958333333333,5632.924012010872,6.291666666666667,16.88630104909205,2.0,0.0,,,0.2010337254311058,0.5379786136297596
53,1.233,3.0,0.7393253850670302,1.1411881414218703e-06,967.1458333333334,3181.788992225301,2.6041666666666665,7.717731954714591,2.0,0.0,,,0.2433179901829849,0.6939743294798261
54,1.439,3.0,0.7472657005652182,1.6631517476277575e-06,2308.0416666666665,5480.900710099721,4.708333333333333,11.215411762075782,2.0,0.0,,,0.442288231931178,1.046982190049924
55,1.644,3.0,0.7543457857839,2.3287601914993384e-06,1932.375,5325.438248372996,5.270833333333333,15.655519838652427,2.0,0.0,,,0.1882381559614129,0.467199495886695
56,1.85,3.0,0.7607304754586273,1.2712572475531837e-06,1407.0,2677.7835865077323,3.125,8.355467059789898,2.0,0.0,,,0.4626707575867981,1.048183136902114
57,-1.85,4.0,0.3964635930973763,7.690582644598225e-06,35793.833333333336,61115.34665724691,46.083333333333336,98.88631627328066,2.0,0.0,,,0.7667749475329799,0.9283486237617486
58,-1.644,4.0,0.4432903566324086,9.687078233670014e-06,43384.270833333336,62106.61079752199,61.47916666666666,111.42233046813531,2.0,0.0,,,0.9224921598091136,1.1160567721460233
59,-1.439,4.0,0.4844331286851022,5.19172667810265e-06,27504.666666666668,38113.83140425608,32.8125,54.63365662455894,2.0,0.0,,,1.0251210653941152,1.2081879642931892
60,-1.233,4.0,0.5209824421803133,6.322049355481156e-06,17938.458333333332,38852.0979005616,23.791666666666668,61.77686626621457,2.0,0.0,,,0.7390504115470021,1.093285385343857
61,-1.028,4.0,0.5531578234630184,5.487099854596631e-06,20222.375,31113.57865478426,25.916666666666668,50.47216773937946,2.0,0.0,,,1.0088495818367804,1.1429217518213568
62,-0.822,4.0,0.5817764544659837,3.842325962017796e-06,6411.416666666667,14377.372678686605,12.6875,33.54524175916536,2.0,0.0,,,0.6656343196873559,1.2262561639022271
63,-0.617,4.0,0.6070116440056506,3.127855206869057e-06,7842.583333333333,15464.534410906112,13.729166666666666,26.221429909995805,2.0,0.0,,,0.6287926799661716,1.0163230710459754
64,-0.411,4.0,0.6295019672242219,4.433557187077362e-06,6300.375,11175.469990830696,15.854166666666666,35.82046816718498,2.0,0.0,,,0.7850474651861723,1.1323770441314387
65,-0.206,4.0,0.6493706764318187,1.6349112016877557e-06,4012.375,8437.745256009994,5.25,12.740453246889226,2.0,0.0,,,0.5123979410963377,0.9860969799406872
66,0.0,4.0,0.6671062508399422,3.2728942804382515e-06,4763.479166666667,12040.571938047688,9.520833333333334,24.97231623246399,2.0,0.0,,,0.3983088797839809,0.8010213708229037
67,0.206,4.0,0.6828754267990086,1.141153619460576e-06,1671.6458333333333,4601.2405519140175,3.125,8.355467059789898,2.0,0.0,,,0.4536868970313953,0.8548713783773308
68,0.411,4.0,0.6968458710627828,1.968373244934083e-06,2777.6666666666665,10420.784942733202,6.270833333333333,14.22724324507773,2.0,0.0,,,0.4425202056314452,1.0421126969075172
69,0.617,4.0,0.7093611083871925,2.7528542763963166e-06,2334.1041666666665,7085.976847445627,7.916666666666667,19.745005652745466,2.0,0.0,,,0.3179017098395784,0.633050713481761
70,0.822,4.0,0.7204604502905018,1.4148267001011284e-06,2666.645833333333,6066.714367128445,3.145833333333333,9.920941923652324,2.0,0.0,,,0.6331973865036201,1.6472764559548043
71,1.028,4.0,0.7304311413063854,2.4009658534042525e-06,4037.8333333333335,9090.3929515827,7.875,16.631967424978075,2.0,0.0,,,0.4556084234593558,0.811366767900821
72,1.233,4.0,0.7392856160754536,1.7609661021098123e-06,2485.5,6700.423756049933,4.208333333333333,12.074165022597125,2.0,0.0,,,0.5554110196988248,1.1035309972210827
73,1.439,4.0,0.7472501556778622,7.54505596611325e-07,1520.7083333333333,3227.300347061277,1.0416666666666667,5.048523413086471,2.0,0.0,,,0.3637206662447134,0.8358330722644803
74,1.644,4.0,0.7543559429500363,1.983681145839417e-06,4069.1666666666665,7586.530225686063,6.291666666666667,13.290467441843235,2.0,0.0,,,0.4750622473586534,0.8585443309800697
75,1.85,4.0,0.7607553962293362,1.412306340462857e-06,1101.6041666666667,2418.8123843366952,2.625,9.391315589981964,2.0,0.0,,,0.292801612342533,0.7650543445595298
76,-1.85,5.0,0.3964740887453518,6.5611126481839e-06,56999.1875,71228.58137210965,52.4375,84.29202184553714,2.0,0.0,,,1.1052775796640657,1.1324528342460756
77,-1.644,5.0,0.4433390641110733,8.764689456134405e-06,33066.333333333336,53682.74953137392,46.625,100.79632402111802,2.0,0.0,,,1.0639576692688195,1.049595580465462
78,-1.439,5.0,0.4845126244887228,4.736638824046612e-06,24833.5625,40234.571891784304,27.541666666666668,49.76282400027424,2.0,0.0,,,0.8831258804082456,1.0297478783201537
79,-1.233,5.0,0.5210789624939486,8.079905421453426e-06,28509.77083333333,44550.45913713285,38.66666666666666,79.02149810729082,2.0,0.0,,,0.935764680917916,1.0346025499176568
80,-1.028,5.0,0.5532527662920707,3.994519375281194e-06,22752.0625,30589.07712949687,25.3125,36.66011587194837,2.0,0.0,,,1.0330729379693897,1.1380273361581783
81,-0.822,5.0,0.5818765759375222,3.598951369292909e-06,9239.833333333334,17962.69744152828,13.708333333333334,31.452739510176777,2.0,0.0,,,0.7361405038293546,0.8721832980924947
82,-0.617,5.0,0.6071210751200325,2.4645395996399923e-06,7813.9375,17846.567778261895,8.979166666666666,20.60829164188927,2.0,0.0,,,0.6146520278285906,1.101126479317844
83,-0.411,5.0,0.6296113117038961,2.964109343210836e-06,6349.8125,11880.02954659312,10.5625,23.970643615037726,2.0,0.0,,,0.623603369633052,1.1836023459089269
84,-0.206,5.0,0.6494606088765306,2.186743699847e-06,5598.541666666667,11823.291954296184,4.75,17.133394044653315,2.0,0.0,,,0.6444002498446015,0.9977550705103152
85,0.0,5.0,0.667201946036141,4.55623103132603e-06,7558.916666666667,14844.656407786884,14.791666666666666,34.80092829119761,2.0,0.0,,,0.9281464844085688,1.6408192212265955
86,0.206,5.0,0.6829556402784936,2.299515503640934e-06,3856.6041666666665,12061.47374422112,4.75,17.069943723498454,2.0,0.0,,,0.6384325998584671,1.1928588170228078
87,0.411,5.0,0.696916088938036,2.175096245036553e-06,2344.645833333333,6402.708584054306,7.895833333333333,15.835913376950174,2.0,0.0,,,0.4226314124492107,0.7582939238869469
88,0.617,5.0,0.709410738977617,2.422214877798813e-06,3705.1875,8211.667691963958,5.270833333333333,17.364355252451308,2.0,0.0,,,0.4856808384174463,0.7935308155298487
89,0.822,5.0,0.7205011257921331,2.591046596245435e-06,3696.1875,8409.777070074513,7.875,18.190042868956304,2.0,0.0,,,0.4798071953869904,0.620148348548841
90,1.028,5.0,0.7304610652625371,2.2550176691054523e-06,3725.4375,6950.964126931097,7.375,15.671664360551729,2.0,0.0,,,0.4823483502516306,0.6983414253273862
91,1.233,5.0,0.7393007701087875,1.6979605486179992e-06,2016.9166666666667,4329.246791318536,5.229166666666667,11.567083862323043,2.0,0.0,,,0.4936945474350306,1.1556137235902626
92,1.439,5.0,0.7472653892048015,1.7642692414352497e-06,3202.645833333333,8068.603948664713,2.625,11.9353310661906,2.0,0.0,,,0.4658574091581636,1.25214393417031
93,1.644,5.0,0.7543561001096855,2.32878830076118e-06,3341.875,7427.388030981413,7.333333333333333,15.58822978408448,2.0,0.0,,,0.5975651951231554,1.3961542718988031
94,1.85,5.0,0.7607416641540138,4.95683588642277e-06,3752.4583333333335,11190.327901872151,11.104166666666666,33.19077004698832,2.0,0.0,,,0.3132694153123472,0.6832001865603273
95,-1.85,6.0,0.3956386137481029,1.2157628708683002e-05,84817.5,92457.438249267,110.85416666666669,156.69838076847185,2.0,0.0,,,1.511685110124989,1.4167709878394794
96,-1.644,6.0,0.4426988275836316,6.138947285496913e-06,35713.541666666664,52077.762611661085,43.958333333333336,70.70916108251397,2.0,0.0,,,1.2285414387045444,1.4562967487679128
97,-1.439,6.0,0.4840475715261224,3.401091038765456e-06,33500.916666666664,37056.63939524878,26.89583333333333,35.722476137838484,2.0,0.0,,,1.0166833530596608,0.8365018132136535
98,-1.233,6.0,0.5207488514623003,6.94102061849103e-06,24284.25,38192.41492339612,37.645833333333336,67.92501797847304,2.0,0.0,,,0.8847724003896772,0.8863366877859272
99,-1.028,6.0,0.5530427652524244,4.669178606975004e-06,18871.375,36904.77045080481,25.4375,43.01949397310628,2.0,0.0,1.2191880417234342,0.460157065024767,0.6967606932659093,0.9421862388267478
