,0-14,15-24,25-34,35-44,45-54,55-64,65+
0,2855.9999999999995,612.0,1708.5,561.0,764.9999999999999,535.5,1020.0
1,6936.000000000001,1377.0,2575.5,2371.5,1606.5,1657.5,2193.0
2,15096.0,2855.9999999999995,6630.0,2754.0,2346.0,2499.0,3621.0
3,4743.0,561.0,1734.0000000000002,867.0000000000001,867.0000000000001,739.5,1045.5
4,3059.9999999999995,816.0000000000001,1453.5,535.5,586.5,561.0,688.5
5,15453.0,2907.0,5559.0,2601.0,2651.9999999999995,2244.0,2779.5
6,12775.5,3442.5,4794.0,2575.5,2754.0,1861.5,2575.5
7,586.5,331.49999999999994,790.5,510.0,229.50000000000003,280.5,280.5
8,356.99999999999994,51.00000000000001,255.0,102.00000000000001,127.5,255.0,382.49999999999994
9,867.0000000000001,102.00000000000001,306.0,306.0,102.00000000000001,204.00000000000003,331.49999999999994
10,586.5,178.49999999999997,255.0,229.50000000000003,255.0,229.50000000000003,433.50000000000006
11,9690.0,2422.5,3697.4999999999995,2014.5,1683.0,1529.9999999999998,2269.5
12,1122.0,204.00000000000003,510.0,178.49999999999997,127.5,153.0,255.0
13,3136.5,688.5,1555.5,535.5,586.5,612.0,790.5
14,5584.5,1224.0,1683.0,1325.9999999999998,1122.0,867.0000000000001,1249.5
15,178.49999999999997,331.49999999999994,382.49999999999994,229.50000000000003,382.49999999999994,306.0,204.00000000000003
16,10939.500000000002,2550.0,4564.5,2167.5,1989.0,1632.0000000000002,2422.5
17,6757.5,1275.0,2575.5,1479.0,1351.5,1402.5,1938.0
18,10251.0,2779.5,4692.0,2091.0,1504.5,1938.0,2473.5
19,382.49999999999994,25.500000000000004,204.00000000000003,102.00000000000001,127.5,127.5,306.0
20,255.0,51.00000000000001,102.00000000000001,204.00000000000003,204.00000000000003,76.5,153.0
21,3468.0000000000005,1071.0,1198.5,612.0,790.5,484.5,662.9999999999999
22,8670.0,1938.0,3340.5,1275.0,1351.5,1479.0,1734.0000000000002
23,178.49999999999997,153.0,229.50000000000003,102.00000000000001,306.0,102.00000000000001,127.5
24,4870.5,1122.0,1734.0000000000002,1300.5,764.9999999999999,764.9999999999999,1096.5
25,3774.0,969.0,1683.0,1147.5,969.0,841.5,1096.5
26,10455.0,2065.5,3748.5,1836.0000000000002,1861.5,1632.0000000000002,2167.5
27,2167.5,382.49999999999994,484.5,382.49999999999994,229.50000000000003,408.00000000000006,637.5
28,2881.5,1020.0,1759.5,535.5,535.5,764.9999999999999,764.9999999999999
29,4590.0,867.0000000000001,1300.5,1020.0,918.0000000000001,841.5,867.0000000000001
30,4921.5,1453.5,2397.0,1529.9999999999998,1275.0,867.0000000000001,1555.5
31,662.9999999999999,102.00000000000001,255.0,127.5,229.50000000000003,76.5,229.50000000000003
32,9537.0,1938.0,4003.5,1529.9999999999998,1581.0,1581.0,1938.0
33,739.5,229.50000000000003,459.00000000000006,280.5,153.0,306.0,255.0
34,3876.0,867.0000000000001,1581.0,1045.5,1071.0,1173.0,1529.9999999999998
35,29019.0,5457.0,9919.5,5100.0,4411.5,3927.0,5329.5
36,994.5,459.00000000000006,408.00000000000006,280.5,280.5,229.50000000000003,356.99999999999994
37,4411.5,662.9999999999999,1606.5,943.5,764.9999999999999,586.5,943.5
38,8313.0,1325.9999999999998,2830.5000000000005,1504.5,1071.0,1071.0,1657.5
39,4386.0,382.49999999999994,1504.5,662.9999999999999,561.0,561.0,841.5
40,11679.0,3162.0,4539.0,2524.5,2014.5,1887.0,2295.0
41,739.5,51.00000000000001,280.5,127.5,280.5,127.5,204.00000000000003
42,1122.0,153.0,637.5,382.49999999999994,280.5,535.5,510.0
43,2014.5,433.50000000000006,1275.0,408.00000000000006,484.5,535.5,586.5
44,1453.5,153.0,408.00000000000006,229.50000000000003,204.00000000000003,306.0,178.49999999999997
45,331.49999999999994,178.49999999999997,382.49999999999994,178.49999999999997,153.0,356.99999999999994,229.50000000000003
46,18793.5,4182.0,7063.5,3952.5,3289.5,3315.0,4692.0
47,9307.5,1963.5,3315.0,1810.5,1708.5,1606.5,1759.5
48,2371.5,561.0,918.0000000000001,637.5,612.0,484.5,994.5
49,7981.5,1887.0,2805.0,1224.0,1198.5,816.0000000000001,1453.5
50,1020.0,280.5,306.0,204.00000000000003,127.5,331.49999999999994,229.50000000000003
51,11423.999999999998,2142.0,5406.0,2448.0,2550.0,2371.5,2907.0
52,22236.0,4054.5,8364.0,4284.0,3570.0,3366.0,4743.0
53,10939.500000000002,2473.5,4105.5,2499.0,1912.5,1785.0,2550.0
54,3213.0,637.5,1402.5,510.0,637.5,816.0000000000001,816.0000000000001
55,6222.0,1377.0,2371.5,1275.0,1657.5,1045.5,1887.0
