,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,3098.627,5.06,2278.444,1351.753,67.56,20.143,1144.474,3.332,28239.247,533.353,2.61,59602.72,218922.0,113515.0,202.393,0.501,159.965,96.245,5.065,1.492,87.961,0.278,0.0,0.0,0.204,3484.493,0.0,0.0,198045.847,1950.821,1130.638,654.428,50.216,13.8,1139.414,3.332,532.625,2.61,34108.963,113515.0,199996.668,196906.433,820.183,3.332,0.00975429972698861,0.0010237560226390085,1.8058542137568598,10.040711217956876,0.0,0.0,0.5675844560417775,11.645369596961102,0.529684916973114,0.0006325022686869488,0.0,20.0,0.65,0.7,94.906,0.0,0.0,0.0,3.3629203547892312,2.115430641685781,1.992873456808455,1.9331696601790915
median,3074.5,4.0,2192.0,1293.5,63.0,18.0,1067.5,3.0,28239.0,515.5,2.0,58997.5,218922.0,113515.0,209.0,0.0,164.0,98.0,5.0,1.0,84.0,0.0,0.0,0.0,0.0,3548.5,0.0,0.0,198004.0,1990.0,1124.0,648.5,47.5,13.0,1064.5,3.0,515.5,2.0,33778.0,113515.0,199997.0,196931.5,862.5,3.0,0.009950223795580755,0.001055494254564428,1.7828646048954289,9.754157553609435,0.0,0.0,0.5675835137527063,11.64429331747885,0.5293596684932709,0.0006266009295359254,0.0,20.0,0.65,0.7,96.0,0.0,0.0,0.0,3.1760243463033815,2.0635608040712707,1.9968139351860335,1.9237456827247894
std,1468.7940603988236,4.201672768559453,1141.006035758636,685.1811258099323,36.31659806886233,11.447427422551959,593.8601748149401,2.4449445297907584,3.5545218561187135,235.0959687138542,1.9823798399473878,23336.47988371346,0.0,0.0,81.53703968037986,0.7723960095673693,73.71729793620365,45.59076104313782,3.402697952118782,1.3841430026741643,47.35861397166641,0.5338548501240773,0.0,0.0,0.4589058668121324,1356.3323277627553,0.0,0.0,898.5488710496857,897.1087286555795,559.1938149503073,329.1125246323358,28.24363728429904,8.39788809907137,590.3942377428492,2.4449445297907584,234.5807163589699,1.9823798399473878,14498.074928564318,0.0,2.444944529790759,1465.3913119737706,344.46586804100815,2.4449445297907584,0.0044856934237520124,0.00041570775585555916,0.3370770380356422,1.868353742099692,0.0,0.0,6.9387858008450785e-06,0.0858383465987449,0.0024660137897470997,0.0002897582280378608,0.0,20.0,0.65,0.7,4.5107830805748135,0.0,0.0,0.0,1.311184987367648,0.6744127976408512,0.41665867565164333,0.28036830901959175
