,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,73.524,0.042,71.932,31.549,0.507,0.161,67.875,0.056,28239.038,22.278,0.049,2982.338,308113.0,162165.0,0.344,0.001,0.371,0.208,0.011,0.002,0.517,0.002,0.0,0.0,0.002,24.956,0.0,0.0,199994.351,5.593,4.001,2.06,0.133,0.036,67.833,0.056,22.274,0.049,375.696,162165.0,199999.944,199926.518,1.592,0.056,2.7965008975044897e-05,1.7202423511100983e-06,0.3239297437020685,29.608480048743775,0.0,0.0,0.8108252270321487,16.251999698599942,0.7474231118559838,9.17448688960576e-05,0.0,20.0,0.9,1.0,43.0,0.0,0.0,0.0,1.1118967105547586,0.6948379990262781,0.5586948754027382,0.32978322415060607
median,64.0,0.0,63.0,27.0,0.0,0.0,61.0,0.0,28239.0,19.0,0.0,2603.5,308113.0,162165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199999.0,1.0,1.0,0.0,0.0,0.0,61.0,0.0,19.0,0.0,134.0,162165.0,200000.0,199936.0,0.0,0.0,5e-06,0.0,0.0,30.0,0.0,0.0,0.810825,16.250812500000002,0.7474208176136017,8.617340063210577e-05,0.0,20.0,0.9,1.0,43.0,0.0,0.0,0.0,1.0441062553871814,0.6313241508756233,0.3900026146818506,0.0
std,38.11535391681683,0.21042880097619782,35.58710184628439,17.76060353811317,0.7890333158831594,0.406502452937549,30.403745867290148,0.23003677296666486,3.644425584071904,11.840646811594244,0.21597603025716916,1560.5873126860015,0.0,0.0,0.9749946741467947,0.03162277660168379,0.9056374435607105,0.5992454381095405,0.10435463521037239,0.04469897088298564,1.0434557009283143,0.04469897088298564,0.0,0.0,0.04469897088298564,54.720182404322834,0.0,0.0,10.13392794011757,10.126791342913258,6.932319673533244,3.6309204870918865,0.3866011645875636,0.1968317625352746,30.353590421092715,0.23003677296666486,11.835582157418578,0.21597603025716916,539.1300444130236,0.0,0.23003677296666483,38.060166214196336,3.5409142991710594,0.23003677296666486,5.063397459390451e-05,4.875956002071295e-06,1.2590259395482821,1.6625341119126251,0.0,0.0,9.326024952134504e-07,0.09970029266980428,0.0002597289990472717,2.8083216442944763e-05,0.0,20.0,0.9,1.0,0.0,0.0,0.0,0.0,0.544640230175872,0.4920276559553894,0.6513392745635811,0.6034340695408434
