,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage,vax_efficacy,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_60,r_eff_75,r_eff_90
mean,81372.436,0.0,66431.274,39873.079,2892.935,942.989,44180.999,262.498,720094.817,23231.855,231.662,748050.856,0.0,0.0,3781.388,0.0,2906.899,1735.915,119.787,38.28,1830.24,9.869,0.0,0.0,8.576,31087.331,0.0,0.0,5018636.848,36917.652,21979.999,12800.418,1395.45,402.946,44195.611,261.832,23238.943,231.244,430067.255,135954.369,5099736.502,5018622.249,14937.18,44443.985,0.007239239426904958,0.000753999654842235,1.6618114574720875,15.224772969929637,0.0,0.0,0.026659223006143373,0.0,0.0,0.0,0.0,20.0,0.1,0.1,95.783,6.077229289339421,2.6222812252315197,2.63544281430776,1.1138730468737568,1.5065343813339787,1.6047205970298892
median,80580.5,0.0,65666.0,39500.5,2882.0,939.0,43812.0,258.0,720095.0,23093.0,227.0,742189.0,0.0,0.0,3718.0,0.0,2879.0,1694.0,115.0,35.0,1792.0,8.0,0.0,0.0,7.0,30947.0,0.0,0.0,5019309.0,36841.0,21821.5,12687.0,1381.0,392.5,43892.5,258.0,23018.5,224.0,440370.0,142024.0,5099741.0,5019416.0,14729.0,44093.0,0.007224207003422458,0.0007414763674020981,1.6566713378892504,15.161842998563806,0.0,0.0,0.027849249969370153,0.0,0.0,0.0,0.0,20.0,0.1,0.1,96.0,5.870028909736561,2.5530371931804474,2.6134717635598115,1.102794039023019,1.5106882375346808,1.6030113054408006
std,14182.203553522193,0.0,11264.710146631009,6676.896521582383,473.8490283589032,162.64037250870328,6971.663918232704,52.12009689649954,13.362562219464838,3591.303247149701,46.28697700477144,115828.31788408705,0.0,0.0,823.4164281031015,0.0,621.3694495159798,378.3770830692472,39.74444932631791,20.153256653795527,394.52014719979326,9.678714610758833,0.0,0.0,9.054955340376685,6209.83888876865,0.0,0.0,14179.871616059996,7474.974565819984,4450.225109871132,2581.268979168738,281.7499148438461,95.3354495029626,6977.38954929432,60.38547989527104,3595.1022951041687,54.59502798864638,86182.9749034877,23139.52824813819,52.12009689649954,14183.305496879662,3092.685907382404,7010.219394479301,0.001465807603313849,0.0001662254921618929,0.13618382357264563,1.1451491570558692,0.0,0.0,0.004537586934404197,0.0,0.0,0.0,0.0,20.0,0.1,0.1,0.5881419896589599,1.6260775465616586,0.6600533544769224,0.2940307369014167,0.09403718796995211,0.1317183068512555,0.10403543280103793
