,0-14,15-24,25-34,35-44,45-54,55-64,65+
0,0.0,0.0,0.0,0.0,0.0,25.500000000000004,229.50000000000003
1,0.0,0.0,0.0,0.0,0.0,0.0,25.500000000000004
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,25.500000000000004,102.00000000000001
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,510.0
6,0.0,0.0,0.0,0.0,0.0,51.00000000000001,229.50000000000003
7,0.0,0.0,0.0,0.0,0.0,0.0,153.0
8,0.0,0.0,0.0,25.500000000000004,0.0,0.0,204.00000000000003
9,0.0,0.0,0.0,0.0,0.0,0.0,153.0
10,0.0,0.0,0.0,0.0,0.0,25.500000000000004,25.500000000000004
11,0.0,0.0,0.0,25.500000000000004,0.0,25.500000000000004,459.00000000000006
12,0.0,0.0,0.0,25.500000000000004,0.0,0.0,204.00000000000003
13,0.0,0.0,0.0,0.0,0.0,25.500000000000004,382.49999999999994
14,0.0,0.0,0.0,0.0,0.0,0.0,76.5
15,0.0,0.0,0.0,0.0,0.0,0.0,127.5
16,0.0,0.0,0.0,0.0,0.0,25.500000000000004,127.5
17,0.0,25.500000000000004,0.0,0.0,0.0,0.0,204.00000000000003
18,0.0,0.0,0.0,0.0,25.500000000000004,25.500000000000004,561.0
19,0.0,0.0,0.0,0.0,25.500000000000004,25.500000000000004,331.49999999999994
20,0.0,0.0,0.0,0.0,0.0,0.0,229.50000000000003
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,25.500000000000004,51.00000000000001
23,0.0,0.0,0.0,0.0,0.0,0.0,25.500000000000004
24,0.0,0.0,0.0,0.0,0.0,25.500000000000004,331.49999999999994
25,0.0,0.0,0.0,0.0,0.0,25.500000000000004,178.49999999999997
26,0.0,0.0,0.0,0.0,0.0,0.0,612.0
27,0.0,0.0,0.0,0.0,0.0,0.0,127.5
28,0.0,0.0,0.0,0.0,0.0,0.0,255.0
29,0.0,0.0,0.0,0.0,25.500000000000004,51.00000000000001,229.50000000000003
30,0.0,0.0,0.0,25.500000000000004,0.0,25.500000000000004,459.00000000000006
31,0.0,0.0,0.0,0.0,25.500000000000004,0.0,127.5
32,0.0,0.0,0.0,0.0,0.0,25.500000000000004,153.0
33,0.0,0.0,0.0,0.0,0.0,0.0,76.5
34,0.0,0.0,0.0,0.0,0.0,25.500000000000004,229.50000000000003
35,0.0,0.0,0.0,0.0,25.500000000000004,25.500000000000004,459.00000000000006
36,0.0,0.0,0.0,0.0,0.0,0.0,433.50000000000006
37,0.0,0.0,0.0,0.0,0.0,0.0,25.500000000000004
38,0.0,0.0,0.0,0.0,25.500000000000004,76.5,841.5
39,0.0,0.0,0.0,0.0,25.500000000000004,0.0,127.5
40,0.0,0.0,0.0,0.0,0.0,0.0,153.0
41,0.0,0.0,0.0,0.0,0.0,25.500000000000004,153.0
42,0.0,0.0,0.0,0.0,0.0,0.0,204.00000000000003
43,0.0,0.0,0.0,0.0,51.00000000000001,0.0,102.00000000000001
44,0.0,0.0,0.0,0.0,25.500000000000004,25.500000000000004,484.5
45,0.0,0.0,0.0,0.0,0.0,0.0,51.00000000000001
46,0.0,0.0,0.0,0.0,0.0,25.500000000000004,153.0
47,0.0,0.0,0.0,0.0,0.0,25.500000000000004,356.99999999999994
48,0.0,0.0,0.0,0.0,0.0,51.00000000000001,586.5
