,0-14,15-24,25-34,35-44,45-54,55-64,65+
0,0.0,0.0,25.500000000000004,76.5,127.5,561.0,5788.5
1,0.0,0.0,51.00000000000001,102.00000000000001,178.49999999999997,459.00000000000006,6247.5
2,0.0,0.0,51.00000000000001,0.0,229.50000000000003,612.0,5916.0
3,0.0,0.0,51.00000000000001,102.00000000000001,102.00000000000001,382.49999999999994,5533.5
4,0.0,0.0,0.0,102.00000000000001,178.49999999999997,382.49999999999994,5661.000000000001
5,0.0,0.0,0.0,25.500000000000004,127.5,382.49999999999994,5661.000000000001
6,0.0,0.0,25.500000000000004,178.49999999999997,229.50000000000003,433.50000000000006,4998.0
7,0.0,25.500000000000004,0.0,0.0,51.00000000000001,306.0,5074.5
8,0.0,0.0,25.500000000000004,0.0,102.00000000000001,153.0,2269.5
9,0.0,0.0,51.00000000000001,76.5,229.50000000000003,510.0,5533.5
10,0.0,0.0,25.500000000000004,51.00000000000001,102.00000000000001,408.00000000000006,6655.5
11,25.500000000000004,25.500000000000004,25.500000000000004,51.00000000000001,51.00000000000001,586.5,6171.0
12,0.0,0.0,76.5,51.00000000000001,280.5,637.5,6247.5
13,0.0,0.0,76.5,51.00000000000001,255.0,408.00000000000006,5176.5
14,0.0,0.0,0.0,153.0,127.5,867.0000000000001,5329.5
15,0.0,0.0,51.00000000000001,51.00000000000001,229.50000000000003,382.49999999999994,5763.0
16,0.0,0.0,25.500000000000004,178.49999999999997,153.0,459.00000000000006,5482.5
17,0.0,0.0,51.00000000000001,51.00000000000001,102.00000000000001,637.5,5941.5
18,0.0,0.0,25.500000000000004,76.5,153.0,356.99999999999994,6808.5
19,0.0,0.0,0.0,51.00000000000001,127.5,356.99999999999994,5610.0
20,0.0,0.0,25.500000000000004,76.5,127.5,356.99999999999994,5763.0
21,0.0,0.0,76.5,76.5,306.0,484.5,6655.5
22,0.0,25.500000000000004,25.500000000000004,51.00000000000001,153.0,688.5,5941.5
23,0.0,0.0,0.0,51.00000000000001,153.0,612.0,5610.0
24,0.0,0.0,25.500000000000004,25.500000000000004,76.5,433.50000000000006,5635.5
25,0.0,0.0,0.0,25.500000000000004,433.50000000000006,280.5,6145.499999999999
26,0.0,0.0,51.00000000000001,102.00000000000001,280.5,841.5,6043.5
27,0.0,0.0,25.500000000000004,51.00000000000001,204.00000000000003,484.5,6528.000000000001
28,0.0,0.0,51.00000000000001,25.500000000000004,178.49999999999997,637.5,5941.5
29,0.0,0.0,51.00000000000001,76.5,153.0,459.00000000000006,5661.000000000001
30,0.0,0.0,25.500000000000004,51.00000000000001,127.5,510.0,5661.000000000001
31,0.0,0.0,51.00000000000001,25.500000000000004,255.0,382.49999999999994,5482.5
32,0.0,0.0,102.00000000000001,25.500000000000004,204.00000000000003,561.0,6528.000000000001
33,0.0,0.0,0.0,76.5,178.49999999999997,459.00000000000006,5686.500000000001
34,0.0,0.0,51.00000000000001,51.00000000000001,178.49999999999997,510.0,6426.0
35,0.0,0.0,0.0,76.5,178.49999999999997,433.50000000000006,6222.0
36,0.0,0.0,51.00000000000001,25.500000000000004,153.0,484.5,6222.0
37,0.0,0.0,0.0,76.5,306.0,459.00000000000006,5865.0
38,0.0,0.0,51.00000000000001,76.5,178.49999999999997,484.5,5711.999999999999
39,0.0,0.0,51.00000000000001,102.00000000000001,204.00000000000003,356.99999999999994,5788.5
40,0.0,0.0,0.0,127.5,356.99999999999994,484.5,6732.0
41,0.0,0.0,25.500000000000004,76.5,102.00000000000001,306.0,6196.5
42,0.0,0.0,51.00000000000001,25.500000000000004,25.500000000000004,382.49999999999994,6043.5
43,0.0,0.0,25.500000000000004,102.00000000000001,127.5,637.5,6094.500000000001
44,0.0,0.0,0.0,51.00000000000001,153.0,484.5,6426.0
45,0.0,25.500000000000004,0.0,51.00000000000001,204.00000000000003,510.0,6273.0
46,0.0,25.500000000000004,102.00000000000001,51.00000000000001,153.0,484.5,5763.0
47,0.0,0.0,0.0,51.00000000000001,153.0,612.0,6528.000000000001
48,0.0,0.0,51.00000000000001,51.00000000000001,178.49999999999997,739.5,5763.0
49,0.0,0.0,0.0,25.500000000000004,102.00000000000001,510.0,5737.5
50,0.0,0.0,0.0,0.0,153.0,433.50000000000006,5533.5
51,0.0,0.0,51.00000000000001,0.0,280.5,382.49999999999994,5686.500000000001
52,0.0,0.0,0.0,51.00000000000001,229.50000000000003,459.00000000000006,6349.5
53,0.0,0.0,0.0,102.00000000000001,127.5,586.5,6196.5
