,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,135.007,0.091,126.159,61.901,2.302,0.747,107.935,0.217,28239.215,41.478,0.189,5465.248,196735.0,171074.0,1.982,0.003,1.978,1.046,0.05,0.014,1.963,0.007,0.0,0.0,0.007,102.477,0.0,0.0,199972.928,26.855,18.007,9.443,0.913,0.276,107.844,0.217,41.47,0.189,1243.733,171074.0,199999.783,199865.084,8.848,0.217,0.00013427522117647134,9.913568783483447e-06,0.7089265966060001,28.19723251240368,0.0,0.0,0.8553709280824565,7.292377344544738,0.7127046744823455,0.00014391148481081472,0.0,20.0,0.15,1.0,43.345,0.0,0.0,0.0,1.4683046224519976,0.9178598027147646,0.8186720815354213,0.743329841153687
median,112.5,0.0,107.0,53.0,2.0,1.0,96.0,0.0,28239.0,37.0,0.0,4866.5,196735.0,171074.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,199985.0,15.0,10.0,5.0,0.0,0.0,96.0,0.0,37.0,0.0,840.0,171074.0,200000.0,199887.5,4.0,0.0,7.5e-05,5.000087501562529e-06,0.16522682731676303,30.0,0.0,0.0,0.85537,7.2931771874999995,0.7127139270305634,0.0001255191964446567,0.0,20.0,0.15,1.0,43.0,0.0,0.0,0.0,1.380930720519328,0.8523191445588252,0.7306213043309029,0.6368523401454378
std,85.8918643607377,0.3143530146472558,75.64331847976152,38.87812633998335,2.0250671339234403,0.9422732506438242,56.754522734764066,0.4838854669703825,3.663085201465179,23.7156477446421,0.4533039647791363,3045.227752822859,0.0,0.0,3.088237881577974,0.054717401199198,2.890998767532403,1.6693324026899705,0.2599376224550181,0.11754921445002436,2.7457549362916875,0.08341437500789631,0.0,0.0,0.08341437500789631,143.15585587069106,0.0,0.0,33.78760746810017,33.69455888267864,21.997792022242912,11.558128799305766,1.2927111441084207,0.5883622779972983,56.68725702579998,0.4838854669703825,23.705591219268403,0.4533039647791363,1356.3268168642633,0.0,0.4838854669703824,85.81726835286443,12.327808843053614,0.4838854669703825,0.00016847319909561774,1.5449907233250294e-05,1.2229594746607089,3.8638857094861896,0.0,0.0,2.0695220167864617e-06,0.05067589440023042,0.0004222626687549888,7.333952643598151e-05,0.0,20.0,0.15,1.0,3.9784387641385153,0.0,0.0,0.0,0.6966273924821494,0.5356218369732901,0.6548234811596927,0.7966660489245176
