,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,15185.704,51.905,13290.247,8495.861,515.376,151.696,7493.859,20.941,28239.119,2779.857,13.458,188586.636,76983.0,76983.0,347.868,4.008,517.177,369.724,36.361,11.422,625.734,2.335,0.0,0.0,1.386,6648.794,0.0,0.0,192308.155,7670.904,5775.447,3743.054,422.479,116.14,7441.954,20.941,2770.334,13.458,131271.274,76983.0,199979.059,184866.201,1895.457,20.941,0.03835832358069004,0.0018125068377712464,0.5886838651195079,24.97496683074032,0.0,0.0,0.38495530760374924,2.503917868232839,0.3451155933439732,0.002149410263460595,0.0,20.0,0.0,0.45,84.661,0.0,0.0,0.0,5.4211669450603965,3.5087194228874816,3.238451999113573,1.2112770952822094
median,15473.0,53.0,13680.5,8748.0,524.0,154.0,7564.5,20.0,28239.0,2849.0,13.0,193527.5,76983.0,76983.0,315.0,4.0,508.0,372.0,36.0,11.0,644.0,2.0,0.0,0.0,1.0,6481.5,0.0,0.0,192146.5,7833.0,5876.5,3797.5,437.5,119.0,7507.0,20.0,2835.5,13.0,135585.0,76983.0,199980.0,184582.0,1789.5,20.0,0.039169700672931,0.001638982818934276,0.5036639061273904,29.116695004389285,0.0,0.0,0.38495349534953494,2.5043983872803697,0.3454574942588806,0.002186632715165615,0.0,20.0,0.0,0.45,84.0,0.0,0.0,0.0,5.140685755037159,3.4837708276671893,3.2038922782599597,1.0877880390293535
std,1634.3317749877883,16.111969791759496,2164.6577630706943,1515.3608514770299,138.32651534990987,44.92306384993866,2310.464454414764,9.447686371687926,3.5810141947027607,599.7174080519262,6.094701090404794,24432.854410038257,0.0,0.0,148.41501808642408,2.0967432681023044,148.9864175810118,95.24788703159764,7.536011575791964,3.6684292787749597,107.75686886127858,1.7092971352859327,0.0,0.0,1.2484240315544084,1291.5903178303533,0.0,0.0,1246.1049355834707,1252.8878612137546,789.4669082299715,472.359175071549,101.34799936839393,31.110098653624327,2296.42467243325,9.447686371687926,596.8389407245184,6.094701090404794,13437.600143274636,0.0,9.447686371687928,1620.9634780574781,675.0766939346179,9.447686371687926,0.006263878142210433,0.0007809639779468819,0.2919021956920951,6.59098297534463,0.0,0.0,1.8186985742487255e-05,0.032609102503438354,0.009743915200346013,0.0002443866319578093,0.0,20.0,0.0,0.45,3.938791565950146,0.0,0.0,0.0,1.996287993788993,0.8325694084226044,0.38113181584420147,0.5417626781010461
