,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,11959.65,35.547,9890.048,6221.685,354.424,103.516,5067.01,13.86,28238.881,2076.829,9.468,161964.069,128305.0,85537.0,410.701,3.352,512.841,350.723,27.923,8.643,454.364,1.617,0.0,0.0,1.049,7384.813,0.0,0.0,193107.36,6878.78,4809.178,3023.286,290.566,79.351,5031.463,13.86,2070.77,9.468,111399.093,85537.0,199986.14,188075.897,2069.602,13.86,0.03439625467292177,0.0021277714047475884,0.8769481665414371,19.169253274619724,0.0,0.0,0.427714641169549,6.025950847148723,0.3952522812783718,0.0016360663555096836,0.0,20.0,0.25,0.5,88.056,0.0,0.0,0.0,4.88183375250056,3.148835633352497,2.9606338261451226,1.5864964873989802
median,12378.0,36.0,10289.0,6466.0,359.5,105.0,5065.0,13.0,28239.0,2113.0,9.0,167736.5,128305.0,85537.0,403.5,3.0,528.0,359.0,28.0,8.0,473.5,1.0,0.0,0.0,1.0,7498.5,0.0,0.0,192985.5,7003.5,4948.0,3122.0,299.5,81.0,5028.5,13.0,2106.0,9.0,116122.5,85537.0,199987.0,187662.5,2099.5,13.0,0.035019163416731475,0.0020964423591580206,0.7512419438763154,18.404727909471525,0.0,0.0,0.4277128013320866,6.024929616360739,0.39522330462932587,0.0016909033292904496,0.0,20.0,0.25,0.5,88.0,0.0,0.0,0.0,4.716018609839793,3.1277996752113757,2.936976757153615,1.5148716893079324
std,1996.2233570397857,14.43211963216343,2300.294677492277,1550.4687385059021,117.92479162788663,37.25925383037073,1866.5778759180841,7.141947031965962,3.5052997198707736,576.2992717413493,4.909896443213755,30861.918033929323,0.0,0.0,124.47131680715725,1.9328300059321906,98.73462536134548,61.67623715199582,7.455780285098244,3.4411324287787,114.38056836027009,1.4705350976680132,0.0,0.0,1.125106601555988,1033.1567184294142,0.0,0.0,885.4125964011727,886.6954462578537,733.6465331149269,499.2594136980956,91.02437630152201,27.06492766126134,1853.7804159234884,7.141947031965962,574.0316310216829,4.909896443213755,19443.252227689187,0.0,7.141947031965962,1984.057889301393,499.4241103891942,7.141947031965962,0.0044335006002765845,0.0006466572235503287,0.42939125631277714,7.252054599015931,0.0,0.0,1.52749479559056e-05,0.06161785371611722,0.007895435530911163,0.00028175376828064417,0.0,20.0,0.25,0.5,4.264371465995898,0.0,0.0,0.0,1.7993165640800821,0.7815008463981854,0.337766649474716,0.5499397320615231
