,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage_full,vax_coverage_partial,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_50,r_eff_60,r_eff_74,r_eff_90
mean,13298.024,43.632,11352.157,7261.753,432.946,127.413,6115.413,17.18,28238.992,2416.422,11.439,176176.786,136858.0,76983.0,371.524,3.592,505.73,357.877,32.104,10.246,529.051,1.97,0.0,0.0,1.22,7084.156,0.0,0.0,192817.389,7165.431,5219.564,3359.814,354.966,97.759,6071.781,17.18,2408.659,11.439,121874.019,76983.0,199982.82,186745.608,1945.867,17.18,0.035830135011735764,0.001928737761948263,0.7157650576023558,22.54416394665913,0.0,0.0,0.38494806767291284,7.088164505721726,0.3754599588215351,0.001339351310947677,0.0,20.0,0.35,0.45,86.159,0.0,0.0,0.0,5.209439264521483,3.319574159019608,3.0835311127810634,1.3876310785685346
median,13689.5,45.0,11845.0,7595.0,446.0,131.0,6240.5,17.0,28239.0,2504.0,11.0,183209.5,136858.0,76983.0,341.0,3.0,515.0,367.0,32.0,10.0,553.0,2.0,0.0,0.0,1.0,7006.5,0.0,0.0,192698.5,7290.0,5327.0,3419.0,369.0,101.5,6197.0,17.0,2494.0,11.0,127160.0,76983.0,199983.0,186354.0,1891.5,17.0,0.03645154919289119,0.0017685059674671343,0.5998556255526198,24.017560424155597,0.0,0.0,0.38494772055624726,7.084224312690736,0.3759099990129471,0.0013733647065237164,0.0,20.0,0.35,0.45,86.0,0.0,0.0,0.0,5.050012138917553,3.3267904816790983,3.0777150522403884,1.2701260824106058
std,1844.3855403481793,15.724115994987567,2262.460478719743,1562.2336278223238,129.47689891000383,41.03501313882211,2067.4189143466783,8.119576807169665,3.5185673670282793,595.2481064432076,5.4014307784562465,28367.859826312757,0.0,0.0,135.57033872031425,2.0673194745393877,116.83054599066323,73.01497831306983,7.585296350223946,3.7894384602265077,112.44100399044105,1.5406081505280549,0.0,0.0,1.146697394657769,1148.4234018749244,0.0,0.0,959.3332455174036,963.3740638120926,690.6810205704049,458.4434837925301,98.14233929738359,29.393041181032455,2053.3980526438613,8.119576807169665,592.5339037946657,5.4014307784562465,16728.572302318957,0.0,8.119576807169665,1831.0485704107368,574.8374791525326,8.119576807169665,0.004816581471136012,0.0007077686809168694,0.3567043805111609,7.364690095465718,0.0,0.0,1.5629709313951856e-05,0.07063313263459245,0.008938159467572026,0.00019551536252408,0.0,20.0,0.35,0.45,4.177525463716529,0.0,0.0,0.0,1.9163840554186302,0.7796556006773193,0.3520174161668205,0.5500464418713491
