,Infections,Deaths,r_eff,Diagnosis,Critical,r_eff_smooth,r_eff_static
77,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
78,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
79,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
80,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
81,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
82,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
83,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
84,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
85,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
86,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
87,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
88,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
89,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
90,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
91,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
92,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
93,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
94,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
95,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
96,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
97,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
98,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
99,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
100,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
101,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
102,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
103,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
104,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
105,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
106,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
107,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
108,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
109,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
110,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
111,0.0,0.0,0.0,60.0,0.0,0.0,0.14128505281134168
