,Infections,Deaths,r_eff,Diagnosis,Critical,r_eff_smooth,r_eff_static
51,32512.5,0.0,4.399540364885287,18385.5,102.0,4.399540364885287,2.6403513429367003
52,38326.5,0.0,4.251595566624397,21573.0,153.0,4.251595566624397,2.6403513429367003
53,44650.5,0.0,4.110898303907535,25143.0,178.5,4.110898303907535,2.6403513429367003
54,52581.0,0.0,3.94806118016727,29376.0,306.0,3.94806118016727,2.6403513429367003
55,58395.0,0.0,3.7753458769614068,34246.5,382.5,3.7753458769614068,2.6403513429367003
56,67473.0,25.5,3.6242776527145226,38811.0,382.5,3.6242776527145226,2.6403513429367003
57,75990.0,0.0,3.490421346852954,43375.5,484.5,3.490421346852954,2.6403513429367003
58,87414.0,25.5,3.3484123068589593,48526.5,510.0,3.3484123068589593,2.6403513429367003
59,94579.5,0.0,3.190185827863562,53830.5,586.5,3.190185827863562,2.6403513429367003
60,105697.5,0.0,3.022229751599026,59491.5,765.0,3.022229751599026,2.6403513429367003
61,114801.0,25.5,2.838090749719346,65356.5,918.0,2.838090749719346,2.6403513429367003
62,120258.0,0.0,2.6356055530517293,71629.5,1147.5,2.6356055530517293,2.6403513429367003
63,126939.0,51.0,2.4388394734916403,77647.5,1300.5,2.4388394734916403,2.6403513429367003
64,133237.5,76.5,2.2671176448583195,83946.0,1453.5,2.2671176448583195,2.6403513429367003
65,140479.5,76.5,2.1130928278091297,90270.0,1581.0,2.1130928278091297,2.6403513429367003
66,144916.5,25.5,1.9626248730912068,96721.5,2014.5,1.9626248730912068,2.6403513429367003
67,147594.0,25.5,1.8139231125447872,103173.0,2601.0,1.8139231125447872,2.6403513429367003
68,148563.0,102.0,1.6745180270314024,109675.5,3213.0,1.6745180270314024,2.6403513429367003
69,146650.5,76.5,1.5522610663240597,116203.5,3876.0,1.5522610663240597,2.6403513429367003
70,151164.0,25.5,1.4423445606779512,122425.5,4335.0,1.4423445606779512,2.6403513429367003
71,146421.0,153.0,1.332381512522469,128775.0,4896.0,1.332381512522469,2.6403513429367003
72,139842.0,76.5,1.22881145567874,134997.0,5380.5,1.22881145567874,2.6403513429367003
73,139459.5,102.0,1.1440857294870774,141193.5,6094.5,1.1440857294870774,2.6403513429367003
74,134155.5,127.5,1.0744424719662662,147670.5,6910.5,1.0744424719662662,2.6403513429367003
75,130560.0,76.5,1.0142456227535182,153994.5,7905.0,1.0142456227535182,2.6403513429367003
76,127372.5,204.0,0.9600687006347874,160395.0,8491.5,0.9600687006347874,2.6403513429367003
77,120895.5,76.5,0.9070033513635556,166464.0,9741.0,0.9070033513635556,2.6403513429367003
78,114316.5,25.5,0.8576697415754925,172839.0,11067.0,0.8576697415754925,2.6403513429367003
79,109497.0,357.0,0.8175885584733116,179188.5,11679.0,0.8175885584733116,2.6403513429367003
80,105672.0,357.0,0.7843928926092861,185691.0,12469.5,0.7843928926092861,2.6403513429367003
81,99118.5,382.5,0.7527174976124154,191734.5,13285.5,0.7527174976124154,2.6403513429367003
82,94222.5,331.5,0.7221439455650791,197803.5,14101.5,0.7221439455650791,2.6403513429367003
83,87414.0,357.0,0.6958973536548575,203566.5,14866.5,0.6958973536548575,2.6403513429367003
84,84430.5,280.5,0.6747918548732963,209661.0,15759.0,0.6747918548732963,2.6403513429367003
85,78514.5,459.0,0.6539273033597753,215959.5,16447.5,0.6539273033597753,2.6403513429367003
86,74128.5,357.0,0.6274197458020909,222130.5,16932.0,0.6274197458020909,2.6403513429367003
87,65815.5,484.5,0.5985721472532075,228046.5,17008.5,0.5985721472532075,2.6403513429367003
88,61225.5,306.0,0.5791239264969481,234166.5,17136.0,0.5791239264969481,2.6403513429367003
89,59568.0,484.5,0.571562959674611,240235.5,17340.0,0.571562959674611,2.6403513429367003
90,56380.5,459.0,0.566589396497454,245973.0,17544.0,0.566589396497454,2.6403513429367003
91,52249.5,484.5,0.5599745026172775,252144.0,17161.5,0.5599745026172775,2.6403513429367003
92,50082.0,612.0,0.5534113387925226,258213.0,16804.5,0.5534113387925226,2.6403513429367003
93,45849.0,510.0,0.5452116337827368,264358.5,16804.5,0.5452116337827368,2.6403513429367003
94,43962.0,408.0,0.5329706379590883,270427.5,16626.0,0.5329706379590883,2.6403513429367003
95,37944.0,484.5,0.5209210946206432,276700.5,16345.5,0.5209210946206432,2.6403513429367003
96,37969.5,459.0,0.5143760846145816,282616.5,15963.0,0.5143760846145816,2.6403513429367003
97,33685.5,510.0,0.5114516398111822,288430.5,15937.5,0.5114516398111822,2.6403513429367003
98,33099.0,586.5,0.5069085139181618,294372.0,15453.0,0.5069085139181618,2.6403513429367003
99,29656.5,535.5,0.49747875900622174,300186.0,14917.5,0.49747875900622174,2.6403513429367003
100,27132.0,484.5,0.48792782020429465,305872.5,14586.0,0.48792782020429465,2.6403513429367003
101,25500.0,331.5,0.48620829257420145,311865.0,13770.0,0.48620829257420145,2.6403513429367003
102,25219.5,280.5,0.48710718655347085,317220.0,13183.5,0.48710718655347085,2.6403513429367003
103,22695.0,280.5,0.4813217053150853,323034.0,12750.0,0.4813217053150853,2.6403513429367003
104,20374.5,510.0,0.4756008728672485,328669.5,12087.0,0.4756008728672485,2.6403513429367003
105,19788.0,229.5,0.4785268194103267,334203.0,11322.0,0.4785268194103267,2.6403513429367003
106,19201.5,382.5,0.4822530636070496,339711.0,10429.5,0.4822530636070496,2.6403513429367003
107,16957.5,280.5,0.479449822623071,345015.0,9996.0,0.479449822623071,2.6403513429367003
108,16141.5,382.5,0.475388463825888,350523.0,9307.5,0.475388463825888,2.6403513429367003
109,14764.5,229.5,0.47229672504288317,355852.5,9180.0,0.47229672504288317,2.6403513429367003
110,14280.0,127.5,0.48294513387993787,361335.0,8670.0,0.48294513387993787,2.6403513429367003
111,11959.5,178.5,0.4314462722277928,360799.5,8160.0,0.4314462722277928,2.6403513429367003
