,Infections,Deaths,r_eff,Diagnosis,Critical,r_eff_smooth,r_eff_static
70,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
71,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
72,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
73,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
74,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
75,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
76,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
77,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
78,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
79,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
80,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
81,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
82,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
83,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
84,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
85,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
86,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
87,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
88,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
89,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
90,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
91,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
92,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
93,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
94,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
95,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
96,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
97,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
98,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
99,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
100,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
101,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
102,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
103,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
104,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
105,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
106,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
107,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
108,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
109,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
110,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
111,0.0,0.0,0.0,382.5,0.0,0.0,0.6516939337255289
