,Infections,Deaths,r_eff,Diagnosis,Critical,r_eff_smooth,r_eff_static
0,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
1,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
2,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
3,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
4,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
5,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
6,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
7,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
8,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
9,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
10,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
11,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
12,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
13,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
14,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
15,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
16,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
17,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
18,0.0,0.0,0.0,0.0,0.0,0.0,1.5142467963850395
19,0.0,0.0,303015074.72991943,0.0,0.0,0.0,1.5142467963850395
20,0.0,0.0,1212060298.9196777,0.0,0.0,0.0,1.5142467963850395
21,510.0,0.0,1818090448.3795166,0.0,0.0,0.0,1.5142467963850395
22,0.0,0.0,1212060298.9196777,0.0,0.0,0.0,1.5142467963850395
23,0.0,0.0,303015075.32406664,0.0,0.0,0.0,1.5142467963850395
24,0.0,0.0,2.6051069673067477,0.0,0.0,2.6051069673067477,1.5142467963850395
25,255.0,0.0,4.6109885510120145,0.0,0.0,4.6109885510120145,1.5142467963850395
26,127.5,0.0,4.3946580322740205,0.0,0.0,4.3946580322740205,1.5142467963850395
27,102.0,0.0,2.8167095285923662,25.5,0.0,2.8167095285923662,1.5142467963850395
28,102.0,0.0,1.6526943642679404,25.5,0.0,1.6526943642679404,1.5142467963850395
29,51.0,0.0,0.9490346853292968,51.0,0.0,0.9490346853292968,1.5142467963850395
30,25.5,0.0,0.5318906231099476,51.0,0.0,0.5318906231099476,1.5142467963850395
31,25.5,0.0,0.5166419063981286,76.5,0.0,0.5166419063981286,1.5142467963850395
32,76.5,0.0,0.6952045004150053,127.5,0.0,0.6952045004150053,1.5142467963850395
33,76.5,0.0,0.747786652482413,229.5,0.0,0.747786652482413,1.5142467963850395
34,51.0,0.0,0.6842524781988711,280.5,0.0,0.6842524781988711,1.5142467963850395
35,25.5,0.0,0.8138099226695567,306.0,0.0,0.8138099226695567,1.5142467963850395
36,127.5,0.0,1.1663903647700793,382.5,0.0,1.1663903647700793,1.5142467963850395
37,127.5,0.0,1.3903318387517192,433.5,0.0,1.3903318387517192,1.5142467963850395
38,102.0,0.0,1.3478790625685484,484.5,0.0,1.3478790625685484,1.5142467963850395
39,76.5,0.0,1.1602024719619672,510.0,0.0,1.1602024719619672,1.5142467963850395
40,76.5,0.0,0.8696926156913395,535.5,0.0,0.8696926156913395,1.5142467963850395
41,0.0,0.0,0.6986838733356653,561.0,0.0,0.6986838733356653,1.5142467963850395
42,51.0,0.0,1.0039218060495003,561.0,0.0,1.0039218060495003,1.5142467963850395
43,127.5,0.0,1.5915853943259592,612.0,0.0,1.5915853943259592,1.5142467963850395
44,178.5,0.0,1.8239233549882243,612.0,0.0,1.8239233549882243,1.5142467963850395
45,127.5,0.0,1.4716655944773327,663.0,0.0,1.4716655944773327,1.5142467963850395
46,51.0,0.0,1.0692293676925735,663.0,0.0,1.0692293676925735,1.5142467963850395
47,51.0,0.0,1.3371289635507155,663.0,0.0,1.3371289635507155,1.5142467963850395
48,280.5,0.0,2.238222593428759,714.0,0.0,2.238222593428759,1.5142467963850395
49,357.0,0.0,2.982373464616114,739.5,0.0,2.982373464616114,1.5142467963850395
50,382.5,0.0,3.0270861210433773,790.5,0.0,3.0270861210433773,1.5142467963850395
51,255.0,0.0,2.553662733396396,867.0,0.0,2.553662733396396,1.5142467963850395
52,255.0,0.0,1.987749019194599,943.5,0.0,1.987749019194599,1.5142467963850395
53,153.0,0.0,1.5759769989362793,994.5,0.0,1.5759769989362793,1.5142467963850395
54,229.5,0.0,1.474892389194262,1045.5,0.0,1.474892389194262,1.5142467963850395
55,229.5,0.0,1.7086339462313196,1096.5,0.0,1.7086339462313196,1.5142467963850395
56,535.5,0.0,1.89013155573828,1147.5,0.0,1.89013155573828,1.5142467963850395
57,306.0,0.0,1.6805278696685375,1275.0,0.0,1.6805278696685375,1.5142467963850395
58,204.0,0.0,1.3634029671833912,1453.5,0.0,1.3634029671833912,1.5142467963850395
59,382.5,0.0,1.1899442442168144,1632.0,0.0,1.1899442442168144,1.5142467963850395
60,204.0,0.0,1.0161058957855988,1657.5,0.0,1.0161058957855988,1.5142467963850395
61,229.5,0.0,0.8327512869657825,1734.0,0.0,0.8327512869657825,1.5142467963850395
62,204.0,0.0,0.732818469395187,1810.5,0.0,0.732818469395187,1.5142467963850395
63,153.0,0.0,0.7072634108210832,1912.5,0.0,0.7072634108210832,1.5142467963850395
64,255.0,0.0,0.6758684873450557,2014.5,0.0,0.6758684873450557,1.5142467963850395
65,127.5,0.0,0.5594871843444803,2116.5,0.0,0.5594871843444803,1.5142467963850395
