,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
0,510.0,0.0,0.0,0.0,1892031772.801275,77216989.43376018,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.0,0.0
1,0.0,0.0,0.0,0.0,1261354515.7795908,51477992.99171923,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.0,0.0
2,6.12,16.9608549312822,0.0,0.0,315338630.41230565,12869498.287884006,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.0,0.0
3,38.25,36.331907464376265,0.0,0.0,2.440696969324338,2.192016248909491,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.0,0.0
4,77.775,56.719589869814804,0.0,0.0,2.6238674643340163,1.4863055177263245,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.0,0.0
5,95.88,68.33999999999997,0.0,0.0,2.366184444323401,1.2261658413402203,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.255,2.53721796462188
6,92.565,72.7224055913994,0.0,0.0,2.016744661109552,1.1199617738152892,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,0.51,3.569999999999996
7,94.095,69.80622089040489,0.0,0.0,1.74473504236427,1.0182007522206837,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,1.53,6.055914464389339
8,92.31,89.27039766910416,0.0,0.0,1.5957699670006713,0.877822544056351,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,3.315,8.575737577608121
9,110.16,76.57476346682371,0.0,0.0,1.5409784852446589,0.7508521608915651,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,4.08,10.01991017923813
10,108.63,90.77570214545297,0.0,0.0,1.5278477134921464,0.791231361198963,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,7.905,13.824198891798405
11,124.95,128.64238220742024,0.0,0.0,1.5094133028924057,0.9337374577641746,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,9.945,15.675760747089749
12,113.73,86.12962382362993,0.0,0.0,1.456302591306823,0.9120237466925728,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,14.025,19.87528301685287
13,108.375,101.44866620611629,0.0,0.0,1.402808621421893,0.8028423589559792,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,16.575,23.196591883291802
14,118.32,90.48153181727196,0.255,2.53721796462188,1.3892044391228486,0.760241388196007,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,20.145,24.80063456849441
15,121.89,102.79884678341485,0.255,2.5372179646218807,1.392820436588797,0.8052379813537257,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,23.46,25.92486065536321
16,140.76,150.27615379693475,0.51,3.569999999999997,1.3875828656153475,0.8285294791377446,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,24.99,25.999998076923003
17,140.505,117.10553989884505,1.02,4.996959075277682,1.3666915367593233,0.7664565446043806,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,26.265,26.85502327312342
18,146.625,145.70187670376797,1.02,6.16235344653323,1.3359881294297649,0.6868479771583061,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,27.03,26.45617319265959
19,140.76,122.37237188189164,1.275,5.557596153014359,1.3328913605177102,0.6567213153986694,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,26.775,26.592233358633116
20,166.005,147.21673639569656,0.51,3.5699999999999954,1.3854412749877232,0.7435992714590822,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,29.58,27.86859522832107
21,180.54,179.32429673638762,0.765,4.349974137854158,1.473827038748228,0.9009892895410425,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,31.875,28.934354580671055
22,215.22,223.21809200868998,1.02,4.996959075277684,1.54510258023319,1.0190675747199747,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,31.875,27.3159637391764
23,213.18,210.44901425285892,1.02,4.996959075277683,1.5614948809357694,1.0180321610751661,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,32.64,29.315020040927823
24,230.01,238.17546032284682,2.04,8.594672768639887,1.5482381555971165,0.9726327483997423,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,34.935,31.15908013725694
25,229.755,241.71242722499807,0.51,3.5699999999999954,1.5585501641005501,0.9859373225193735,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,37.995,31.540727242725396
26,262.14,283.1092640660139,1.275,5.557596153014359,1.5987705620195112,0.9859056195271905,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,37.485,30.054322068547812
27,300.9,325.46232500859463,0.51,3.5699999999999976,1.6299776760181097,0.9446913863764655,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,40.035,30.226913090820247
28,286.365,316.77230667310545,1.275,5.5575961530143605,1.6409515209136023,0.9389834464620872,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,38.76,30.0597305377144
29,333.795,326.7204852392944,1.275,5.5575961530143525,1.6510729055557396,0.9888491324767414,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,40.545,29.758620179705918
30,335.835,341.2440259916648,1.02,4.996959075277683,1.662559766761417,1.0200082437598441,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,41.055,31.209124867576797
31,387.345,416.74669581773514,2.295,7.297634890839639,1.6723984380200603,0.9897837001776407,1.5344614007524657,0.30891127027204646,424.09,174.01753331202005,40.29,31.26844895417745
