,0-17,18-24,25-34,35-44,45-54,55-64,65+
Mean_Size_per_age,815260.5000000012,397417.49999999895,824134.5000000007,704004.0000000007,700612.5000000005,682660.5000000005,927638.999999998
Mean_Vaccinated,0.0,299130.045,690577.2300000011,581463.2400000009,593394.4350000008,591726.2250000004,853388.099999999
Mean_Infected,54093.914999999986,9834.329999999998,12844.350000000002,7662.240000000001,7024.4850000000015,6279.884999999998,8840.084999999997
Mean_Infected_Vaccinated,0.0,3822.96,6376.275000000001,3779.355,3696.4799999999987,3601.8749999999995,6250.56
Mean_Dead,3.825,1.53,4.335,12.750000000000007,27.285000000000025,75.99000000000011,722.4150000000002
Mean_Dead_Vaccinated,0.0,0.7650000000000001,1.53,2.805,8.415000000000004,29.325000000000028,375.8700000000002
Mean_Critical,12.240000000000006,6.885000000000001,15.300000000000015,31.87500000000003,83.89500000000007,335.07,1642.455
Mean_Critical_Vaccinated,0.0,3.06,4.590000000000001,9.180000000000005,27.795000000000023,128.00999999999996,868.0200000000001
Std_Size_per_age,1.1324274851176597e-09,9.908740494779522e-10,5.662137425588298e-10,7.077671781985373e-10,4.246603069191224e-10,4.246603069191224e-10,1.9817480989559044e-09
Std_Vaccinated,0.0,364.80323528581846,15.892045179916428,16.320000000048164,14.717278111122958,24.821600975747256,10.199999999953594
Std_Infected,30842.36670629014,5747.135691464053,7542.157291020922,4635.946960158193,4290.5725238335035,3826.3901009012407,5376.114938343022
Std_Infected_Vaccinated,0.0,2267.234469215745,3728.6012017746007,2272.226847494545,2256.396775746677,2184.144219568617,3812.693077261792
Std_Dead,10.436324784137373,6.055914464389337,10.23500244259863,22.08364779650321,35.01123069816315,64.70973574354944,450.33397082054546
Std_Dead_Vaccinated,0.0,4.349974137854154,6.055914464389336,7.978688802052634,14.44974999783734,33.70922536932583,238.68381407208997
Std_Critical,19.580280896861513,17.613468568115724,20.078720078730118,38.22874409394064,73.04715240856414,217.87269241463008,1000.4199245691782
Std_Critical_Vaccinated,0.0,10.376964874181656,10.439439640133957,15.932909338849568,30.40707935662351,94.58953377620593,537.8133176112322
