,0-17,18-24,25-34,35-44,45-54,55-64,65+
Mean_Size_per_age,815260.5000000012,397417.49999999895,824134.5000000007,704004.0000000007,700612.5000000005,682660.5000000005,927638.999999998
Mean_Vaccinated,0.0,302781.39,709036.6800000004,605660.9550000004,602777.9250000004,587214.0000000007,798109.709999999
Mean_Infected,47834.94000000002,8547.855000000001,10563.120000000003,6183.239999999998,5955.015,5683.950000000002,9101.969999999996
Mean_Infected_Vaccinated,0.0,3467.7449999999994,5713.2750000000015,3489.9300000000003,3362.684999999999,3118.140000000001,5146.919999999999
Mean_Dead,2.55,2.04,1.7850000000000001,8.160000000000004,24.480000000000015,71.91000000000007,858.585
Mean_Dead_Vaccinated,0.0,0.51,0.51,3.825,9.945000000000006,25.245000000000026,317.47499999999997
Mean_Critical,8.160000000000004,9.180000000000007,11.985000000000005,20.91000000000002,72.16500000000006,296.56499999999994,1905.3600000000001
Mean_Critical_Vaccinated,0.0,1.7850000000000001,4.590000000000001,8.670000000000005,31.365000000000027,109.14000000000006,702.5249999999997
Std_Size_per_age,1.1324274851176597e-09,9.908740494779522e-10,5.662137425588298e-10,7.077671781985373e-10,4.246603069191224e-10,4.246603069191224e-10,1.9817480989559044e-09
Std_Vaccinated,0.0,347.0920020686154,14.206956042679815,15.34032186754415,14.140434045677713,25.50000000003542,14.050476860183267
Std_Infected,32651.405926183335,5890.151484170418,7380.194405000454,4490.5760356996525,4276.8577726264175,4094.4671164267525,6445.796586078403
Std_Infected_Vaccinated,0.0,2380.371377007168,4001.3658364207345,2538.5042387398134,2417.5981145084893,2235.84860856007,3653.434969121526
Std_Dead,8.457393215406272,7.801499855796961,8.266878189498138,16.079160425843146,26.96738029546065,65.15037912399283,617.5535120740549
Std_Dead_Vaccinated,0.0,3.570000000000002,3.569999999999999,9.793460828532485,16.085225363668368,29.4069290304173,234.99809972635944
Std_Critical,14.816355827260642,16.729243856193854,20.225535221595482,33.32216829679606,70.67273360356175,223.5771304829722,1362.3305730989084
Std_Critical_Vaccinated,0.0,6.506248919308263,10.43943964013396,18.814784080610643,39.64491486937509,89.87294031019566,501.5192686976245
