,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
5,92.82,61.993851308012786,0.0,0.0,2.3973744298825594,1.134694660856955,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,0.255,2.5372179646218807
6,98.175,57.74215855854369,0.0,0.0,2.0189046393365606,0.8928927102375588,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,0.765,4.349974137854157
7,97.41,73.93944752295624,0.0,0.0,1.7448083606544134,0.8204384775245032,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,0.765,4.349974137854157
8,94.605,76.94875876191894,0.0,0.0,1.5833707789995881,0.8257445630985004,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,1.275,5.557596153014356
9,115.77,98.45906306684013,0.0,0.0,1.531277680042219,0.8978674404316804,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,2.55,7.649999999999997
10,118.83,110.98917109339993,0.0,0.0,1.5138850930817813,0.9418423697533712,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,4.335,9.578636385206407
11,121.38,113.70369650983208,0.0,0.0,1.4863023740435741,0.9143082328204243,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,5.355,10.386360045752316
12,127.245,120.98372814143231,0.0,0.0,1.4617783856841498,0.8771312862570522,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,7.14,12.533969841993406
13,131.835,133.28745355433867,0.0,0.0,1.4591957598918206,0.8903137565114111,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,9.69,15.627984514965474
14,143.565,146.51541992227303,0.0,0.0,1.4850210454677073,0.9354336786575554,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,10.965,16.230103973788943
15,156.06,162.1318796535709,0.255,2.5372179646218807,1.5231909362281169,0.9744720674805881,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,11.73,16.69032953539264
16,165.24,180.4376828714002,0.255,2.5372179646218793,1.5598218192659958,0.9526807231210352,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,13.26,17.84271279822662
17,189.465,181.97265254702427,0.255,2.53721796462188,1.5874048203228859,0.8949667330555968,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,15.3,19.752215065657822
18,188.7,177.84307689645945,0.255,2.5372179646218793,1.5926132348119046,0.8523126629211978,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,17.34,20.678597631367563
19,206.805,202.97407340594023,0.255,2.5372179646218798,1.583529593250769,0.8534644839762221,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,18.105,21.725940140762603
20,214.2,218.7359024028749,0.51,3.569999999999997,1.5845235901896055,0.9027768579212363,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,19.125,22.33980472161742
21,240.72,264.5204370176338,0.0,0.0,1.609164463680588,0.9606374653909552,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,21.42,24.116044451775263
22,241.74,250.22452397796658,0.0,0.0,1.6384430632304308,0.9705897932850237,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,22.44,24.796701393532157
23,267.24,245.97866248924927,0.51,3.5699999999999963,1.637431956047667,0.8970730595349317,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,22.695,25.216650749058655
24,274.38,276.5573459519743,1.02,4.996959075277686,1.6265203678629485,0.8385547370695784,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,23.205,25.009507692075836
25,288.915,275.80239352659726,0.255,2.5372179646218798,1.6446828877160453,0.8382476532963148,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,24.735,28.03956624129556
26,314.925,302.24492861750383,0.765,4.349974137854159,1.6614054733265624,0.8955554149266868,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,26.265,30.48396750752766
27,320.28,322.1553376866508,1.53,6.0559144643893426,1.6415417682007283,0.9508758584472077,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,26.775,31.5159780904861
28,351.39,363.32945504046324,0.255,2.53721796462188,1.6105288987981408,0.9065629924491593,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,28.56,31.289237766363033
29,370.515,358.2991379769145,0.0,0.0,1.5946060947376797,0.8017861546497086,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,31.11,32.77122060589137
30,383.775,348.80747107107675,0.765,4.349974137854156,1.5838644276094909,0.715214989297587,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,31.365,33.60876782924361
31,418.2,386.8779458692366,2.04,6.917976582787776,1.563817659963387,0.6736659247936806,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,30.855,33.69378985807324
32,439.11,431.5995341749109,1.785,6.506248919308268,1.542377601230629,0.6639121006553045,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,30.345,33.38358091936814
33,441.915,442.42397118035996,1.02,4.996959075277685,1.5399143984844514,0.7070323683307099,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,32.13,35.44775169175049
34,488.07,484.8490900269896,2.04,6.917976582787779,1.5541955542045536,0.7278333001478224,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,33.66,35.85992749574377
35,506.94,476.43773087361575,0.765,4.349974137854158,1.5666808507270595,0.7034469122891273,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,35.445,38.31709116047304
36,530.145,497.33884975437013,0.51,3.569999999999996,1.5707092709583361,0.6880805165885183,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,37.485,39.74320413605323
37,577.575,559.7162869481285,1.275,5.557596153014359,1.5500027290509346,0.6608015289332867,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,39.525,42.113618640530056
38,557.175,573.6239028100204,0.765,4.349974137854159,1.5010345984153113,0.6186535094593083,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,40.8,43.87185886191739
39,605.88,583.3998762427021,0.765,4.349974137854156,1.4634215884075998,0.6250123152191023,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,45.39,44.54551492574757
40,640.815,603.942669692248,1.02,4.996959075277687,1.4596425676095806,0.6379790476854921,1.5412586458387614,0.2693390409885998,433.73,164.32783422171667,48.705,47.71907873167712
