,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage,vax_efficacy,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_60,r_eff_75,r_eff_90
mean,135348.807,0.0,106160.668,49240.109,3402.529,1092.132,66633.162,275.849,720095.333,27443.961,240.528,944744.819,0.0,0.0,7478.698,0.0,5530.172,2546.955,170.024,54.247,3277.514,12.627,0.0,0.0,10.791,45714.866,0.0,0.0,4964649.061,68439.916,39252.594,18096.667,1879.238,536.471,66639.399,274.572,27442.491,239.407,631813.953,886538.459,5099723.151,4964642.819,29186.82,66909.514,0.013420445259270348,0.001508602004680142,1.7645777834255059,12.687193987636205,0.0,0.0,0.1738409136514045,0.0,0.0,0.0,0.0,20.0,0.35,0.3,95.817,5.523707964864119,2.405870660885889,2.670584898718158,1.293672219594834,1.5562933375224886,1.6789903621309137
median,134419.0,0.0,105423.0,48912.0,3359.0,1082.5,66270.0,271.0,720095.0,27351.5,238.0,939745.5,0.0,0.0,7395.0,0.0,5430.0,2526.0,154.0,51.0,3235.0,12.0,0.0,0.0,10.0,44911.0,0.0,0.0,4965697.0,67778.0,39062.5,17993.5,1861.0,523.0,66165.0,269.0,27340.5,231.0,607877.0,816359.5,5099728.0,4965556.0,28867.0,66542.5,0.013290528430700284,0.0014890350998379214,1.7605631704127154,12.618842167605383,0.0,0.0,0.1600785654466072,0.0,0.0,0.0,0.0,20.0,0.35,0.3,96.0,5.4043091289164265,2.33164898399076,2.6349766196256033,1.291707964694314,1.557627652359893,1.6768995503550783
std,28121.400915089172,0.0,21199.787196312725,9709.366878963288,667.4236266843245,225.88459537212012,12372.215945462523,65.26935182217828,18.03555910950344,4874.1324264313325,58.1266541607542,170671.64951495721,0.0,0.0,1888.0171486375725,0.0,1345.880110443604,628.413636607031,64.54176216267311,31.564859121043632,757.4515222854943,14.113577295075267,0.0,0.0,12.934164511541193,10329.205944286496,0.0,0.0,28102.484920910625,16026.384736885568,8992.953650415559,4102.377298056165,429.9181514811546,145.02918542012026,12401.778797460474,77.8975535228472,4891.923127953751,71.11063263024084,139600.90872129952,184044.8536146076,65.2693518221783,28124.313912401176,7108.557855316532,12419.897614898788,0.0031427224713318196,0.00038925638247552964,0.1322430747949756,0.8667302113301505,0.0,0.0,0.03609079919913564,0.0,0.0,0.0,0.0,20.0,0.35,0.3,0.47276949986224776,1.532109801904679,0.6569771033011752,0.2868801284981617,0.08834239892646546,0.10813142397932804,0.09582513987570053
