,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage,vax_efficacy,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_60,r_eff_75,r_eff_90
mean,14968.692,0.0,13694.654,8846.954,710.934,236.454,11206.427,75.721,720095.442,5807.638,67.827,202625.161,0.0,0.0,309.095,0.0,265.237,173.156,14.541,4.719,232.576,1.694,0.0,0.0,1.522,4123.43,0.0,0.0,5085031.189,3684.75,2409.752,1543.5,253.986,74.464,11207.53,75.76,5806.333,67.819,58711.129,15855.705,5099923.317,5085030.093,1274.515,11282.623,0.0007226042601302122,6.0882980901902507e-05,1.2434103561958623,29.753110317984387,0.0,0.0,0.003109102705818889,0.0,0.0,0.0,0.0,20.0,0.05,0.3,86.128,4.755256612169805,1.8585394582543613,1.9755765790904385,1.2276761088749295,0.9987210495256611,1.0954311170009987
median,15034.5,0.0,13789.5,8910.0,718.0,238.0,11313.5,76.0,720096.0,5855.0,68.0,204893.5,0.0,0.0,302.0,0.0,259.5,169.0,14.0,5.0,230.0,1.0,0.0,0.0,1.0,4023.5,0.0,0.0,5084947.5,3622.5,2383.0,1524.0,252.0,74.0,11318.0,76.0,5860.0,69.0,58017.5,16913.0,5099923.0,5084968.0,1242.0,11392.5,0.0007104442443995562,5.948586150913938e-05,1.236369131219456,30.0,0.0,0.0,0.0033164607449672426,0.0,0.0,0.0,0.0,20.0,0.05,0.3,94.0,4.60138285970126,1.7986289737225079,1.9521132643857355,1.1959590301974106,0.9789139965202438,1.0867296213344617
std,2116.505280820187,0.0,1937.986538680831,1256.551764242214,113.3852011853745,41.247463403671716,1706.8870179256046,17.55805924481531,1.8027439878934242,842.8043676667547,16.15369966951884,27778.369310862177,0.0,0.0,64.02587983220761,0.0,49.49639101716128,32.83686836353193,5.420119620146468,2.996166887210393,35.307688353343906,1.7161903476331841,0.0,0.0,1.5912410402098258,740.502194865485,0.0,0.0,2115.3068880210994,554.0166730108165,338.82267530568447,207.91173437131752,32.57027213006712,13.348141326674545,1708.5517745348739,18.827875315310777,844.7515926971457,17.297729632828997,7948.096533942695,2297.7038884795697,17.62529892405125,2116.4780617187453,233.5271862583064,1721.4769530176031,0.00010863908010987029,1.2618216269186562e-05,0.16347512026665492,1.155228094841599,0.0,0.0,0.0004505513872594249,0.0,0.0,0.0,0.0,20.0,0.05,0.3,13.862453462500785,1.364147713077117,0.5886369018717775,0.33344831609125025,0.2315094433927946,0.14336744923733308,0.12924525496967304
