,cum_infections,cum_reinfections,cum_infectious,cum_symptomatic,cum_severe,cum_critical,cum_recoveries,cum_deaths,cum_tests,cum_diagnoses,cum_known_deaths,cum_quarantined,cum_vaccinations,cum_vaccinated,new_infections,new_reinfections,new_infectious,new_symptomatic,new_severe,new_critical,new_recoveries,new_deaths,new_tests,new_diagnoses,new_known_deaths,new_quarantined,new_vaccinations,new_vaccinated,n_susceptible,n_exposed,n_infectious,n_symptomatic,n_severe,n_critical,n_recovered,n_dead,n_diagnosed,n_known_dead,n_quarantined,n_vaccinated,n_alive,n_naive,n_preinfectious,n_removed,prevalence,incidence,r_eff,doubling_time,test_yield,rel_test_yield,frac_vaccinated,pop_nabs,pop_protection,pop_symp_protection,iq_factor,cluster_size,vax_coverage,vax_efficacy,day_max_new_infections,r_eff_07,r_eff_15,r_eff_30,r_eff_60,r_eff_75,r_eff_90
mean,7696.73,0.0,6794.819,2049.721,142.323,46.227,5193.882,13.151,720095.911,1325.769,11.716,57113.386,0.0,0.0,209.595,0.0,192.884,58.647,4.774,1.436,169.832,0.501,0.0,0.0,0.456,1657.222,0.0,0.0,5092302.903,2489.712,1588.043,508.428,67.14,19.324,5193.797,13.096,1325.809,11.664,20150.685,147104.475,5099986.678,5092302.991,901.577,5207.112,0.0004881969411827875,4.1181032524204945e-05,1.185071143913992,24.050179986662734,0.0,0.0,0.028844108190765758,0.0,0.0,0.0,0.0,20.0,0.7,0.55,91.827,3.2550860944645454,1.2546042427865935,1.5252353250460169,1.4513877792710144,1.3288273563224033,1.1985612817503875
median,7941.0,0.0,6959.5,2101.0,142.0,45.0,5219.0,12.0,720096.0,1340.5,11.0,58200.0,0.0,0.0,219.0,0.0,201.0,61.0,4.0,1.0,179.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,5092059.0,2644.5,1688.5,542.0,68.0,19.0,5219.0,12.0,1340.5,11.0,20425.5,140000.0,5099988.0,5092059.0,949.0,5230.0,0.0005186095311253633,4.2997452564432715e-05,1.1599996047205423,24.345284167270627,0.0,0.0,0.02745104498285094,0.0,0.0,0.0,0.0,20.0,0.7,0.55,94.0,3.110258166159727,1.1781211453258797,1.5164482377146933,1.4180768105132442,1.3058729505195752,1.1778440554376575
std,2921.5449943915382,0.0,2710.0198293951125,820.7009743190562,64.1718840435724,22.010586928497315,2259.7256718876715,7.4763691117477,0.4892017153673098,552.191803114123,6.799527746658408,22374.866859670743,0.0,0.0,55.963513916567905,0.0,56.14260892171414,18.454022378385204,2.7397865665833225,1.3235012866089915,58.16646037978512,0.6989187989226555,0.0,0.0,0.6682144195619476,525.5075612328645,0.0,0.0,2921.962892772209,722.9883520591554,487.24359561976024,162.6588230275527,27.96634614168459,9.000446212940336,2259.6468041422913,7.480290017020646,552.3986429923409,6.787722532424051,7525.218568272637,15577.542985555903,7.708549652025193,2921.914221813953,241.26568591949044,2266.358500394037,0.00014178007071319107,1.1019446020722335e-05,0.18867536040306412,4.6671188719549175,0.0,0.0,0.003054492435394349,0.0,0.0,0.0,0.0,20.0,0.7,0.55,7.802888631782463,1.0981704803149124,0.5256533295845998,0.3942470597959854,0.25071994183208773,0.20503584573536968,0.18136184515615766
