,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
18,745.365,516.7869912014039,0.255,2.5372179646218807,3.037216514157377,0.9865875020194111,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,30.09,25.596716586312382
19,853.74,574.067019084009,0.255,2.5372179646218798,3.0538236660371036,0.9589581205934757,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,35.955,28.41734461556885
20,1003.68,708.4276339895273,0.765,4.349974137854159,3.050114166296965,0.9210701845889128,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,42.075,30.037008422943842
21,1074.825,759.6207750417311,0.51,3.569999999999997,3.0222726353642515,0.851631963993664,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,46.92,34.348414810584764
22,1253.325,951.4362337408643,1.275,5.55759615301436,3.0114884273326767,0.8250913609859416,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,53.04,39.28655495204434
23,1396.635,1074.3150605269389,1.275,5.557596153014358,3.0226768647224844,0.7884231385778477,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,56.355,40.36658859750227
24,1611.855,1194.4091934822845,2.04,6.917976582787777,3.028250575677833,0.7068703628246151,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,60.69,42.78836173540651
25,1751.595,1233.7083158003759,0.51,3.5699999999999954,3.0276023073433214,0.663550189721778,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,67.065,45.42365325466457
26,2045.61,1468.4572152092142,1.02,4.996959075277688,3.03561223301369,0.6608238407083424,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,73.185,46.55478788481372
27,2315.655,1653.6772413246188,2.295,7.297634890839638,3.0525274057773766,0.6186462533365958,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,79.05,49.51204398931639
28,2564.79,1863.3336297882886,1.785,6.506248919308265,3.0788403969073372,0.5649192913227618,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,89.505,57.64297420327997
29,2995.485,2066.2694372407004,3.315,8.575737577608121,3.1061675367268835,0.5321623181470123,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,99.45,64.66148389884043
30,3279.045,2170.2735105223487,3.06,8.286519172728672,3.116124655092177,0.5104894179063277,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,111.945,71.2080365899805
31,3614.88,2413.095382615449,3.06,9.037223024801367,3.1202268274604874,0.5277459603979382,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,125.46,79.47495454544153
32,4166.445,2662.3072126400066,1.53,6.05591446438934,3.1280743582461303,0.5198747664312324,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,137.445,86.39157641228688
33,4561.95,2896.621539397234,2.805,7.978688802052626,3.1184315519075856,0.5039009371210907,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,152.235,99.31619845221624
34,5207.865,3281.9418442859405,2.04,9.32059011007351,3.0794473090269374,0.5065790659088492,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,175.95,112.1710189844061
35,5653.35,3561.2254130425376,1.275,5.557596153014365,3.0192355160895197,0.4834577549888718,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,195.585,124.19599540645426
36,6200.325,3729.546303758006,3.315,8.57573757760812,2.9529691433860448,0.4359771223762345,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,221.085,136.94497170396582
37,6769.74,4017.0318915089533,5.1,11.960560187549751,2.8963943846143616,0.4181472177236134,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,246.075,157.9508368923698
38,7505.67,4265.8050882688,2.55,8.457393215406265,2.8541937205571775,0.41930136862822576,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,274.38,177.44482410033828
39,8194.17,4584.362766633983,3.825,9.105321246392128,2.8162113684291676,0.4146946911391718,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,303.705,193.36651849531756
40,8932.905,4726.548226610515,6.12,12.554704297593004,2.7690668368399485,0.3923052820204666,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,344.505,218.63168223064105
41,9717.795,4882.435789692989,7.395,13.149200546040822,2.7108385853616874,0.3751753604702785,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,379.185,242.2541604905889
42,10333.11,5160.742113582116,8.16,16.079160425843114,2.653455723684371,0.3810625418210159,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,425.34,280.70577906412973
43,11367.9,5460.084151824038,9.945,17.62822949135845,2.603267219919256,0.4010117437034228,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,472.005,315.55144980652517
44,12006.93,5472.163372478932,11.22,18.84931298482787,2.5498965537986984,0.42299440544304817,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,530.91,364.89742654614605
45,12916.515,5588.316075283769,11.985,17.833599608603965,2.485210445719594,0.4346417464081381,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,601.545,413.6677718592541
46,13645.815,5596.526374750233,11.475,18.86827694835965,2.4122511123637236,0.42574919476525186,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,673.2,457.7090178268284
47,14483.745,5765.403375955147,10.71,15.793539818546062,2.3387838632056184,0.41191711696101707,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,772.395,528.7459895592589
48,15259.965,5765.288063598818,14.79,22.57290189585737,2.271832920897877,0.40991880895285143,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,862.155,586.2970181358593
49,16105.29,5758.646634053871,11.985,21.473059283669883,2.211645709885387,0.4189516701129279,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,972.825,638.6044682548032
50,16923.84,5755.306366250192,21.675,24.022840693806387,2.153792030924649,0.4251496619886868,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1078.65,703.5828469341758
51,17740.605,5600.5202415914,19.125,24.022840693806383,2.0939671051479887,0.42623254391617815,1.5175067977820804,0.03531493820648374,485.09,84.78184888288294,1207.935,783.0007843386877
