,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
0,510.0,0.0,0.0,0.0,1842972471.5371256,41651418.047474004,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
1,0.0,0.0,0.0,0.0,1228648314.9267988,27767612.03743164,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
2,9.18,22.955665967250905,0.0,0.0,307162080.2205932,6941903.032137557,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
3,44.88,45.059300926667724,0.0,0.0,2.5172670946870084,1.9438336882193585,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
4,83.64,56.80035563268948,0.0,0.0,2.728639249792037,1.49672234207986,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
5,102.255,71.89869592002351,0.0,0.0,2.5010382129750752,1.168178097303725,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
6,115.515,74.64621407010542,0.0,0.0,2.1908614458640856,0.9411169634571488,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,0.0,0.0
7,101.49,67.56104572902937,0.0,0.0,1.9080657569673347,0.8276845081236601,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,1.02,4.996959075277681
8,105.06,80.25656608652031,0.0,0.0,1.742479272009675,0.8096838959389971,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,1.53,6.055914464389342
9,128.775,90.82976866094069,0.0,0.0,1.7138391656900844,0.856551763532292,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,2.04,7.80149985579697
10,138.465,109.45739479359078,0.0,0.0,1.7258786355301154,0.9153454455690976,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,3.06,9.037223024801364
11,137.19,113.22574309758359,0.0,0.0,1.7444404789446828,0.990804996141312,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,5.1,11.403946685248934
12,173.4,157.9765647176821,0.0,0.0,1.7575115654357198,1.0248212194311102,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,7.395,12.6450177935818
13,160.14,133.14223747556596,0.0,0.0,1.7070627039903088,0.9852205451078215,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,8.67,14.068976508616402
14,163.455,148.0799293456071,0.255,2.5372179646218793,1.6066555077233498,0.9352644594724758,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,10.2,15.300000000000011
15,169.32,172.139921575444,0.255,2.5372179646218798,1.5276874682924548,0.8828682309343926,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,12.495,17.480059353446148
16,184.365,181.09865895417343,0.51,3.5699999999999976,1.486077540216747,0.7983529493893137,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,15.045,18.421874904580147
17,189.21,175.27164887682204,0.0,0.0,1.4588234164583904,0.7267293841876544,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,16.83,19.82450756008834
18,192.525,160.96843440563123,0.0,0.0,1.4406792567252544,0.7378631143166959,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,20.145,20.80868748864281
19,216.495,221.70325318993403,1.02,4.996959075277687,1.4390536830250342,0.7446110189145589,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,21.42,21.55315754129775
20,225.675,212.29037160219963,0.255,2.5372179646218798,1.4523454636184392,0.729766046047395,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,23.46,23.83397574891775
21,238.935,228.63860845229092,0.0,0.0,1.47276106460248,0.7526718851750116,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,26.01,23.915683138894444
22,254.49,266.6178349248227,0.255,2.5372179646218807,1.4969421949403812,0.7721403941263387,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,28.815,26.168268475388274
23,278.205,268.6130590179859,0.51,3.5699999999999976,1.5196547972197552,0.7260713697872523,1.608882564144619,0.20604518116860937,456.66,137.86611041151482,30.855,27.296913287036677
