,Mean_Infections,SD_Infections,Mean_Deaths,SD_Deaths,Mean_reff,SD_reff,Mean_r_eff_val,SD_r_eff_val,Mean_Suppresion_Day,SD_Suppresion_Day,Mean_Critical,SD_Critical
0,509.745,2.5372179646218807,0.0,0.0,1838316096.0874627,53590447.54401171,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
1,0.0,0.0,0.0,0.0,1225544064.5725858,35726965.10039949,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
2,6.12,14.478970957909947,0.0,0.0,306386017.4205742,8931741.484620089,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
3,37.485,44.96323247943813,0.0,0.0,2.1220039351964335,1.989359947138937,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
4,69.87,58.10643768120705,0.0,0.0,2.355399594403876,1.5167047669590141,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
5,103.785,75.32261463199481,0.0,0.0,2.2277492483442525,1.2279021602946723,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.0,0.0
6,88.995,63.74948999795998,0.0,0.0,1.9159734341677315,1.0442655656960373,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,0.765,4.349974137854158
7,85.17,67.48785890810285,0.0,0.0,1.6095891531417215,0.8778604187907045,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,1.53,6.055914464389342
8,86.445,71.9348627231609,0.0,0.0,1.4519326305455291,0.8171470975289866,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,2.55,7.6499999999999915
9,94.095,73.52627744555005,0.0,0.0,1.4321721521082489,0.8174233792109125,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,3.825,9.793460828532467
10,117.3,95.61649962218863,0.0,0.0,1.4651292514015486,0.8437604587248755,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,4.59,10.439439640133957
11,115.515,104.6093794790888,0.0,0.0,1.480873013578932,0.8597901474146203,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,6.12,11.472166316786035
12,115.515,99.96878150202691,0.0,0.0,1.4635448929485166,0.8789216004286273,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,7.395,12.645017793581799
13,116.535,99.62997177054702,0.0,0.0,1.4158053963157853,0.8684805447667902,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,9.69,13.386892843374818
14,113.475,99.57252068216413,0.255,2.53721796462188,1.3354780440493064,0.8129393395820388,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,11.475,15.03202830625328
15,117.045,121.65905422532263,0.51,3.569999999999996,1.2518353822890265,0.7452050543264733,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,14.28,18.501124290161382
16,115.515,124.6350162474415,0.255,2.5372179646218793,1.2104197652922237,0.7293979846822042,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,16.065,20.92088131508803
17,128.52,133.52458425323783,0.0,0.0,1.2077838504783207,0.7484577992439533,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,17.85,22.949999999999985
18,135.15,136.87111638326036,0.255,2.5372179646218807,1.1951432943372076,0.7488618468487136,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,19.89,25.392674140389378
19,126.99,130.57294857664823,0.51,3.5699999999999954,1.1661604656133988,0.7526774442214798,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,20.145,26.816253933016053
20,135.405,131.6992918545882,1.02,4.996959075277682,1.1628871642559062,0.7530216709456934,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,20.4,27.700090252560575
21,136.68,129.04713324983243,0.255,2.537217964621881,1.1905973145318582,0.7748041407048498,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,22.95,28.05
22,149.175,153.1009042265917,1.53,6.055914464389342,1.205214406544635,0.8196901845399525,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,23.97,29.478705873901568
23,146.115,146.65737033985027,0.0,0.0,1.2037558811840123,0.8186320875360472,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,26.52,30.36963285915719
24,142.035,143.03909002437058,0.765,4.349974137854158,1.2411110745820948,0.84884814656502,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,26.01,29.513978044309777
25,182.58,192.07171473176365,0.0,0.0,1.2961916431554277,0.9251422158464429,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,28.05,30.917106915104473
26,182.325,209.48447884031881,1.53,8.699948275708314,1.2959071338078096,0.9462155396598478,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,28.56,31.496371219554778
27,179.265,188.81901989736096,0.765,4.349974137854157,1.266488089328072,0.8952984853213211,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,28.05,33.73332921607356
28,193.8,238.33975748917769,0.51,3.569999999999996,1.2701822919368397,0.8482662563529741,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,30.09,33.71018985410792
29,208.845,242.63072450742922,0.0,0.0,1.304779802902372,0.8339579972602748,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,31.62,35.53935283597607
30,217.77,241.3873693878785,1.275,5.557596153014361,1.3291902911559015,0.8429354922318931,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,32.385,32.22598757214432
31,242.25,291.9165334474908,1.02,4.996959075277682,1.3223089714277467,0.8314844924885059,1.3824378692432635,0.30943909626889543,380.93,206.36929301618494,32.13,34.1395386612063
